,MT00008,MT00007,MT00004,MT00005,MT00003,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,evaporation_from_bare_soil,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,runoff,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snowfall,snowmelt,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,temperature_of_snow_layer,total_evaporation,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,MT00008-1,MT00007-1,MT00004-1,MT00005-1,MT00003-1
0,0.06757213241866371,-0.11531485388195731,-0.10010896511170347,0.5671466024921489,-0.31323481903239864,0.5997044322420415,-0.46429938563741086,-1.3908295895251335,-1.1453012508185236,0.5547227125924734,0.3957675013972802,0.10442239133007358,0.46415741165787067,-1.53144145006962,-1.1702652447544457,0.9998288696830115,0.3029911905868967,0.022334357357812896,-1.0587197110475557,-0.3622201871679978,-1.2551502560333598,0.9641757348747726,0.9349509412234476,1.3072357004241282,-0.097593731170752,-0.22866142104974543,-1.1003236058591714,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.1564986262089085,-1.2289147444772037,-0.8788412292474042,0.14860180884919733,0.27072614244186,0.638856793135175,-1.3179301465503863,0.7191141630210879,0.8420120212733251,-0.1288331355662988,0.9275658638756873,-1.3226008437570833,-1.024892968537578,0.25180852513168506,0.6388566354373114,-0.25384938164778004,0.2004150812342879,0.1872790881652684,-0.26413843764327494,0.40108314966310993,0.06730438811305259,-0.11577742816428123,-0.10043747253122418,0.5667361742205161,-0.31356108826121726
1,-0.2669483293401844,0.0768531595918334,-0.10253351774942647,0.5648591217948701,-0.2728972840447334,0.3687498199132241,1.4571986849824963,-1.5624502343149524,-1.076528236593754,0.6458530204061713,-0.010241930053989677,0.08545644549798377,-0.0743864800955545,-1.521388168302892,-1.2083558943278312,0.9998288696830115,-2.6226315752122615,0.30486855747391217,-1.1010273296861914,-0.3622201871679978,-1.2820683251471814,0.9641757348747726,0.9534626013122048,0.5239350600331498,-0.07557005119737642,0.13215709939599599,-1.2532923475187536,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.2600106802336795,-1.2065134559834338,-0.9060008204711186,0.12384018092432605,0.2639602949723913,0.06863070467457073,-1.732474500559097,1.4529895187304964,0.9575740701838519,-0.10609267840206156,1.3874373396235016,-1.7288362836026387,-0.3986488606799849,0.1820019557128657,0.06863106347189671,-0.11759053414426056,0.1888320918769344,0.15941239677158317,-0.2653512654937479,0.39681982719763065,0.06730438811305259,-0.11577742816428123,-0.10043747253122418,0.5667361742205161,-0.31356108826121726
2,-0.40161425881746465,0.1603288577523956,-0.29326499191692584,0.38491064027564836,-0.05184759231232227,-1.494552680421038,-0.1511376225483204,-0.876485480443162,-1.1614179539047156,1.0769994403755336,0.512345236783725,-0.3942107591912679,0.7287935202958322,-1.5140525635501874,-1.224611356656949,0.9998288696830115,1.4966452790330158,0.42920893782920316,-1.1165691203846875,-0.3622201871679978,-1.2942869613921735,0.9641757348747726,0.9700962668992024,1.4140650361082323,-0.04263838239625187,0.3485247107792554,-1.2078905087484215,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.2213810422409204,-1.1918041470555836,-0.9274909468674452,0.09902899257328542,0.2577584639644284,0.8298745222272916,-1.6756124852733854,1.7759962171393358,1.9815384858709688,-0.0720545223065995,1.0510880409060854,-1.67326708198785,-0.19037233069590082,0.7869922240092999,0.8298751431329252,0.08974181753932733,0.2705424981774035,0.13750411066498408,-0.2664293346941694,0.39127750799252187,-0.267246569908725,0.07645107925751264,-0.10286244402546944,0.5644486448916796,-0.2732159607446083
3,-0.096257119365798,-0.3648724098411339,-0.3264005446324652,0.3536484040795131,0.057063752154376285,-0.5634631151390755,-0.6421480543835221,-0.9625104755062726,-1.1673519392576597,0.8455820419866196,0.5007138819356293,-1.2824653797083854,0.9207707967309575,-1.5046893169628017,-1.2134019459197982,0.9998288696830115,-0.44596823745757364,0.39094259880217774,-1.1140124162493035,-0.3814319369561682,-1.2911574507086545,0.9641757348747726,0.9888762119167802,1.554574421118607,0.02513452578820148,0.04933629003274895,-1.0719535326685257,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.095806852183537,-1.1336856918930578,-0.9420706272231882,0.07391631162971445,0.2509926164949601,0.6811628937642563,-1.3156501751156473,0.9317795747810838,2.166623176015405,-0.0031430229715036194,1.1060453594110198,-1.3196070388741923,-0.6650532863731979,-0.49279488200238786,0.6811618030303476,0.46220848612943416,0.5658889198509832,0.13110659387714815,-0.2678667602947315,0.38680101940376893,-0.401924776086723,0.15995305533213955,-0.2936268682393866,0.38449633768991465,-0.052124661953585276
4,-0.051654391131284526,-0.13357516285457924,-0.11869720200090945,0.5496092504796818,-0.11074039339431536,1.1596582691731663,-1.8055115252278298,-0.9968617286459618,-1.1165194590232577,0.5644259116053943,-0.19718699092814512,0.4555846775329178,0.12526940744163992,-1.4973537122100995,-1.2224448700598578,0.9998288696830115,0.4434210833452637,0.6505373828671158,-1.1348161374504984,-0.3622201871679978,-1.3010663797521427,0.9641757348747726,1.0057781624325983,0.4705540340656131,-0.10816101757389093,-0.276714641042755,-1.1678187599334706,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.1457634357135091,-1.1177111115700904,-0.9478488073296821,0.049365315516063,0.24535446622441717,0.1964333290473087,-1.0692091890574498,-0.05475520668462326,0.9146294050427961,-0.13660605328651998,1.0414107606166658,-1.078479128437973,-1.3265682833843515,-1.0745162938258823,0.19643418897444517,-0.30347108278248275,0.4588706721516442,0.12684383453910808,-0.26939402499532866,0.38104553407538644,-0.09653979902068996,-0.3654135441373805,-0.32676814532739684,0.3532334368624901,0.05680718234126147
5,-0.07309801047480043,0.2838033279482258,-0.003935043815379917,0.6578833368175189,-0.2430475081538601,0.5593622413720002,-2.0710246970650057,-0.959093843952571,-1.0286249078709988,0.6031248919902295,-0.16350599025082135,0.4565693440749792,0.31913076249000316,-1.4876507559959606,-1.2164495612377189,0.9998288696830115,-0.0714885234353578,1.0717789414030918,-1.1541240276015308,-0.3622201871679978,-1.3028271750569929,0.9641757348747726,1.0221435430907753,0.4947241917442316,-0.10887352810640524,-0.27671464104275406,-1.1264501658949548,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.0959822477222463,-1.0689815384130898,-0.9489078568513015,0.02510342188839954,0.23858895447903306,0.3536277279533054,-0.9972948972849002,-0.22944461051548426,0.6651413504138053,-0.1366699708126063,1.0586799896121037,-1.0076929738679132,-1.3759263287865553,0.3681528074963839,0.35362727251121523,-0.30367754185226004,0.35018430033497017,0.11561609124303417,-0.27101112879596234,0.37550321487027144,-0.05193300461778589,-0.13404348543060482,-0.11902892065376748,0.5491984493661063,-0.11102854812783629
6,-0.051654391131284526,-0.46660841697431904,-0.7644363878476544,-2.5285772744910697,-0.44392843239243723,1.5628526504401492,-0.9945835229397274,-0.6383293629299953,-1.0061746223933294,0.9254694216038425,0.30049122184621035,0.3813724933495177,0.708034686872828,-1.4799754416165076,-1.2091916040424324,0.9998288696830115,1.7775050645497499,1.3072161309172947,-1.1618339227483785,-0.3622201871679978,-1.3025990558272147,0.9641757348747726,1.0409234881083531,1.0236706883310622,-0.1001573471677344,0.284335077366292,-1.184575961173217,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.1473243740474905,-1.0798678295183308,-0.948073633485112,0.0012462717411038783,0.23238712347106955,0.890780550187503,-1.5373782458801057,0.9496067144684457,0.5327831658036656,-0.12714479128942693,1.2379224629535832,-1.5376672986071134,-0.6396302159034546,-1.0977851502121387,0.8907799045582012,-0.242459829187609,0.2902235409514717,0.10040932219401989,-0.27253839349655823,0.36974772954187657,-0.07337857884995112,0.28346639494252385,-0.004246936592850972,0.657474837597677,-0.2433605663823166
7,-0.06537830751113392,-0.5961696568276885,0.40904708881001045,-0.7184175493782223,-0.4423149309929312,0.2979940445256781,-0.38622942573952784,-0.7655686093057369,-1.069875363476128,0.4561519126392232,0.3941478568258127,0.2567236263397841,1.0953944306655072,-1.470261869476528,-1.1883579058854994,0.9998288696830115,0.9115207258731536,0.7764827666568718,-1.138887237915036,-0.3839906124358568,-1.2921768585167255,0.9641757348747726,1.059166863268286,1.6495084050286466,-0.10962945258145587,-0.2504231901506214,-0.8960469060321096,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-0.9294171367420957,-1.067234460375876,-0.9511731282792246,-0.022078620079279552,0.22618495673902178,1.0979616916788983,-1.003969274765849,-0.18918497277053828,1.5917986081821014,-0.13591076031756216,0.9829465736637079,-1.0141194903490969,-1.4021055749094047,-0.5160637384753276,1.097961367592002,-0.29925744198724746,0.3003625230621671,0.08652664320880256,-0.27438009504727834,0.36548440707640967,-0.05193300461778589,-0.46718157747833194,-0.7648796619542744,-2.529053517470861,-0.44427930141503374
8,1.0436856849355083,0.2438045559129568,0.9472977743843939,-0.24185907077858895,0.054643500055115764,1.1150719032082423,0.022440373261028986,-0.5789607662443633,-1.02386786767441,0.9384684942286278,0.28968038579745686,-0.08341139138173943,0.9552653972514334,-1.4608986228891423,-1.1678239731696731,0.9998288696830115,-0.6566130765951241,0.8010316763306762,-1.1367257090038971,-0.3622201871679978,-1.2844956563265395,0.9641757348747726,1.0779468082858639,1.260025173149019,-0.07114614019930891,-0.2444027149747354,-1.0819791558042309,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.060953955510277,-1.046629820991656,-0.9488930656568764,-0.04464745727337585,0.21998312573105827,0.9328246543223796,-1.3186209178844772,1.1388450102393062,1.2717654202920334,-0.09665476490160463,1.0446954117596516,-1.3220049339757034,-0.44947543629809866,-0.30664403021886966,0.9328258942876102,-0.06092128701332872,0.2952474489144787,0.0722588972152357,-0.2759522792978944,0.3582367588851054,-0.06565817212637086,-0.5967836028441561,0.40880654126016436,-0.7188553085853122,-0.44266549631436986
9,0.04355527875392628,0.20119716831017065,0.569875747112265,1.0101553641983683,-0.07685686400467545,1.0447118603534287,0.095080917341059,-0.8586923073294886,-1.099206229629336,0.7477629034735517,-0.07838358839439402,0.33504563589772673,0.4882423870037443,-1.45356301813644,-1.166614692128844,0.9998288696830115,-0.3991582732047847,0.9002606315227505,-1.1419239871214828,-0.3812584674321215,-1.2855150641346098,0.9641757348747726,1.094848758801682,0.7283895111365327,-0.10488182786552187,-0.27033512459531606,-1.1187312051929785,0.0,0.0,0.0,0.0,0.9998288696830115,-0.17995829874393565,0.0,0.0,-1.0857535733152694,-1.0359853399953718,-0.945734406085019,-0.06748061674036007,0.21321727826158932,0.5041185941701585,-1.3506402278206873,1.3706871200936053,0.5065869200676216,-0.12985424570967616,1.0110778828594928,-1.3535780311676213,-0.27299116076321206,-0.9349031549882436,0.504119058326,-0.25916434829869295,0.22728739948100402,0.05748448410541887,-0.2781533372487551,0.35397343641963236,1.0435069271612145,0.2434550314067655,0.9471502129824896,-0.24228669841114697,0.05438647469026432
