datetime,iteration,island,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1548320619,3,2,201.1871864910864,127.7460665164398,6.715420315519468,0.8849565347936773,11.179165825256511,7.451666817561668,inf,124.97374854858309,0.8149868847556295,"[10.576156699283384, 426.09474176242463, 3.2298668940333597, 256.61331840466727, 412.9412785036426, 319.05164097046793, 0.052775814177070085, 0.12365533357475803, 0.06328035387276983, 0.03137822197896263, 0.2408075768693152, 0.15646710438144024, 0.5909096607620067, 0.16653236664791338, 0.7129412286069325, 0.07127538057591765, 0.21832741300337366, 0.8792369246403157, 0.8492164542631175, 0.6907686913797685, 0.4211569123471346]"
1548322947,4,8,206.13718524942018,156.6360321558678,6.69178265825685,0.9878290104972004,10.838302408656416,7.221362848786734,inf,117.46879910148745,0.8287102712318098,"[12.958656033394838, 434.9401623815775, 0.03942845187142696, 494.2618283203128, 390.3515895074473, 75.35485235095857, 0.023599139614046874, 0.09525319796354245, 0.034333405114479215, 0.015442726395928016, 0.17744109067117136, 0.07181835410499857, 0.39334058401319894, 0.08796602137998338, 0.15642606668404968, 0.17650315279079198, 0.4662933935207869, 0.08470922162678873, 0.6953634037780537, 0.5553146101197894, 0.8122603911791694]"
1548323265,5,5,220.04947707198502,160.7010108238266,6.84793429594384,0.8423290619230952,11.266286273039631,7.461309493298099,inf,126.92920638608123,0.8251229615843403,"[21.632312803414067, 590.3678538797767, 0.43644687034872387, 329.59308073465445, 64.0, 64.0, 0.05113661810174727, 0.25, 0.009999999999999981, 0.009999999999999981, 0.009999999999999981, 0.23610009180892733, 0.010000000000000009, 0.010000000000000009, 0.010000000000000009, 0.34706228989665194, 1.0, 1.0, 0.0, 0.7351980289842837, 0.7235299240902687]"
1548323361,5,2,223.91118387166435,189.59211944642126,6.6523342577893585,0.9077917342634968,11.422395630963988,7.40608817893719,inf,130.47112195026523,0.8214856167435086,"[16.547241953694908, 549.4965486390586, 1.7105927569859165, 279.6636420744261, 247.0059213877848, 395.67780877711925, 0.034928048739340176, 0.14970405285123117, 0.14974119276043746, 0.21194518287781838, 0.028828243137455176, 0.1669431101496386, 0.16066310384434768, 0.6965871670066706, 0.4306716642177787, 0.016327470964741464, 0.4002558710263798, 0.8574897550642583, 0.40884414684686554, 0.18274197153280403, 0.7635964323262062]"
1548324552,8,8,209.52494196719493,154.46653103981234,6.775368644265903,0.8831773614629406,11.241418084031489,7.474992186745416,inf,126.3694805399902,0.8194430917323375,"[15.988171312126207, 364.34807242742795, 0.3598006690531381, 174.8327326467944, 398.2885972922667, 176.4376232796456, 0.12626376838729872, 0.08450269663620447, 0.13820789827605262, 0.11733754307767398, 0.2003621203290456, 0.21336181816943445, 0.06839705314328343, 0.8911065574619563, 0.9521951924090799, 0.0938881785195953, 0.09111618467982163, 0.7900810711130406, 0.283580236876163, 0.9698772724743205, 0.8868801783986675]"
1548325456,10,5,216.0936803979239,164.56427062435174,6.544945874758147,0.9588900025781238,11.259338478052209,7.472936640166911,inf,126.77270296334704,0.8137770670004474,"[23.166465821157978, 407.67698233107564, 1.6695423714271012, 86.75159518211134, 80.5084003443688, 172.39296508907395, 0.24178392768022156, 0.1933224843162479, 0.03832743723180505, 0.1958580385540457, 0.073434142110856, 0.05588353160267806, 0.38200114760383297, 0.7499405607125962, 0.9146521488272654, 0.0657032924849788, 0.2784391056606014, 0.6624609445594042, 0.9162503724171189, 0.4233817475809859, 0.6589414330274405]"
1548325828,11,2,196.96091211835886,128.53706670895735,6.503312705660678,0.9084112528439606,11.35407648951777,7.513855283898423,inf,128.91505292982015,0.8219031259505352,"[26.086349104918227, 468.4855721601714, 2.204128757391938, 417.36843760597657, 227.34403513337475, 345.9975495171618, 0.07907003252597894, 0.16759825183007943, 0.14596764467392156, 0.06464509755300997, 0.12457497047377239, 0.026495510918359402, 0.08479072438681262, 0.8740587930911108, 0.3793076857720261, 0.0812960273195627, 0.06413705631009475, 0.5696633310247178, 0.026642787315386385, 0.10237358817107295, 0.8148107092031154]"
1548327231,9,5,220.18794071873543,169.44526081735637,6.899875188213414,0.9745041487492756,11.026673081187194,7.306127635841157,inf,121.58751923937831,0.8293209198644819,"[17.120054908709662, 588.6764525007511, 2.8330580895215403, 407.2679530852203, 318.0079228103147, 474.8170563258392, 0.06408624646968536, 0.16601591577269154, 0.2398980310351871, 0.03890166932874259, 0.1565180586331229, 0.1473737578302573, 0.4590315994082055, 0.46994322107629455, 0.10157224857225705, 0.9468592427460685, 0.38236234563496074, 0.5126534097712765, 0.6157511227052853, 0.8850756791968003, 0.3425846434282689]"
1548328861,12,8,301.8921380952072,108.72315041993973,8.8198338829873,1.1557941982036393,15.942002541249892,10.800787737290166,inf,254.14744502521802,0.4372540321778834,"[8.766583695419806, 440.7173573101099, 0.33359713448023776, 400.2575235253351, 118.44390196988616, 388.7180633991464, 0.21800363395036873, 0.08725854518229767, 0.18730464762788634, 0.18432081411568588, 0.1652265833416555, 0.0655746993986467, 0.017285367819344033, 0.03650122827322411, 0.4997183034515573, 0.5354887872485362, 0.5475994925098469, 0.695584644505175, 0.34773297191035707, 0.4302361112130968, 0.529678501832905]"
1548329710,13,5,186.11029015718807,123.2615059905063,6.327712436385734,0.8618553468737082,11.002237636882297,7.2728470057144285,inf,121.04923301842935,0.8291458497967499,"[19.238947627565096, 544.9896618849592, 3.2397289636213498, 424.9343256770867, 147.00393799363533, 378.4028878146821, 0.17489292109709348, 0.20918613094058028, 0.07536757836482275, 0.10623239866419124, 0.2283947299318213, 0.08467386480284152, 0.16886428923124208, 0.7554366109468831, 0.16321261389972275, 0.9702245299462614, 0.2515548363673324, 0.7984348761158244, 0.4256117483598318, 0.5850043054544575, 0.8033040233476066]"
1548330688,15,8,184.10477492847411,113.40445092756718,6.397326110085772,0.79637473688443,11.22874953137171,7.457066027751696,inf,126.0848160382804,0.8197513832393268,"[15.396214774002456, 506.52141378018905, 3.838448580167488, 140.15867135613493, 353.67656402330465, 402.86767035948986, 0.035687041661914304, 0.19487407699121534, 0.1311259193212753, 0.10791820883937359, 0.1067868028225904, 0.16679583541293713, 0.6057080117251366, 0.5075693065198416, 0.47839060425996166, 0.6801694828541746, 0.6952020955452135, 0.8509125339978038, 0.08253215103688516, 0.8063668109888139, 0.8151773365201147]"
1548339467,18,5,202.95827664489053,103.68212073772268,6.87824696108207,0.8034294414961972,11.703631377643191,7.934764668786913,inf,136.97498742375427,0.7851404135488347,"[8.944014551687172, 538.6461940770846, 2.1508245982055643, 334.19947588240035, 222.56160787718284, 197.97101998758785, 0.05272996981681907, 0.0994555148634128, 0.24747371874994245, 0.07786064248851937, 0.21721667237392683, 0.18713653134453662, 0.012879123010989535, 0.06465826711944811, 0.31450592516455955, 0.667690442271408, 0.776469238170241, 0.6856637096070417, 0.009394001227150062, 0.7506323723316769, 0.21864969542198576]"
1548348216,2,8,194.7199142708031,130.45366450309717,6.434232378217383,0.7699632189551657,11.076445115435021,7.1495345728970054,inf,122.68763639524433,0.8385854433736893,"[11.214530548063607, 350.9085515223313, 2.7374821139274728, 462.2423720083541, 259.03764008691854, 482.7095825320464, 0.03459869356452844, 0.10165992705723825, 0.028961384522552078, 0.21294268398374094, 0.1593894776994951, 0.22166964777166132, 0.15612046400140217, 0.1598259953534808, 0.5287321320778118, 0.19730529072933167, 0.6932131228467282, 0.07658347085677586, 0.17419296169475285, 0.24598058199991985, 0.25313828071064504]"
1548349235,4,5,216.82042682479943,134.7422127913029,6.874318886229633,0.699708188794614,12.13023248103349,7.472145063105573,inf,147.1425400439199,0.8150061348950189,"[18.88181537277852, 461.858932577808, 0.3426912456353348, 500.06100086858476, 228.43942580942334, 106.63384596126969, 0.1156466688483462, 0.01895986242052644, 0.2435864687700483, 0.08885155367839007, 0.12525619770606963, 0.14315971973193586, 0.4090911347243773, 0.7724223087709522, 0.7291326094140496, 0.5116900537069511, 0.9446548844374857, 0.45885546359571333, 0.49770903366271146, 0.35953103948925935, 0.7149730962643601]"
1548350439,6,8,217.83035493352727,201.56754576772033,6.502849538915013,1.1125896179147436,11.252002688910746,7.159444791647185,inf,126.60756451125465,0.8275181711660731,"[10.736346967401694, 444.26698378832225, 3.7311274700742554, 235.57771717740644, 504.60681440000684, 191.73399302730314, 0.17514984867290448, 0.11228455981734034, 0.09264567573151326, 0.2192059686422019, 0.11906435865369405, 0.19271371610871701, 0.2019365678389619, 0.2125094568544973, 0.3545989298666077, 0.7821029603897002, 0.552984235507609, 0.1466519885225932, 0.72022664648698, 0.6113662102072175, 0.8897264680946956]"
1548356280,8,5,302.1471162397072,108.60905995774216,8.82618871905636,1.1580833960182284,15.952033227774868,10.807986292104024,inf,254.46736410003348,0.43788959100232905,"[17.04699811411013, 590.7435095557138, 3.598559563713704, 485.4802288018983, 482.600892857636, 354.26570807050837, 0.24096234003989, 0.11574496734910306, 0.20124285520643295, 0.02856470603580187, 0.13042710379783784, 0.1315926018525812, 0.9160444838304584, 0.4581153141780351, 0.27549607019051975, 0.39616597190438674, 0.19639450907163802, 0.9348318446770959, 0.8335535145047288, 0.4863833984362566, 0.8373071246277771]"
1548357522,8,2,199.86240480147248,114.04014764412244,6.742530745813551,0.87604587622967,11.288638501973109,7.579602450797687,inf,127.43335922822968,0.8004513919381575,"[23.10931394547966, 421.92967837778644, 2.364035881935596, 186.50004109620744, 322.16792062410275, 363.4401096956303, 0.058216584369518584, 0.03214939164480182, 0.20548601131184813, 0.017841116119401965, 0.1260954196800761, 0.1536714939647555, 0.345068769683041, 0.9932782936534019, 0.5018499187585519, 0.01628918123768769, 0.6408576942826695, 0.8794573845049587, 0.9368425913483809, 0.8712101087645892, 0.26587348715415415]"
