datetime,iteration,gpu,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
datetime,iteration,gpu,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters1544129193,1,288.0928321699234,95.86482999126277,1.0145638179745482,0.2327336259246411,12.59958892351277,0.7225640150413744,0.23773870460043028,158.74964104150567,0.942601880931025,[293.0, 365.0, 1.0, 905.0, 181.0, 190.0, 0.23341756140889452, 0.08496407441924266, 0.04949253330183573, 0.16179058728527893, 0.23788490695617293, 0.07538824076155311, 0.352570800948531, 0.07136641779650478, 0.5656551459305187, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]
1544129512,2,315.7151169773012,59.98407391593621,1.1165472486714934,0.1933903058594689,14.485173318646032,0.863486577266835,0.21445823774158532,209.8202460712149,0.9353248167487037,[216.0, 474.0, 3.0, 864.0, 118.0, 233.0, 0.1731019916971501, 0.13977011313457485, 0.0806257028796681, 0.19350303326500518, 0.2096351825304628, 0.20261363298165025, 0.18245538234938835, 0.9757354262488667, 0.06112836671978525, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
1544129800,3,432.31405042460835,92.22195707184314,1.2973533269626925,0.22699895088731759,19.23355063114369,1.0692632076393616,0.2692820434478736,369.9294698807678,0.9055512625083892,[204.0, 452.0, 2.0, 79.0, 236.0, 483.0, 0.20311392430905206, 0.20512560875299526, 0.11235283122065592, 0.16544751269721136, 0.22543069947408434, 0.203638786522501, 0.7569522168298234, 0.45494653887936537, 0.028457833324802298, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]
1544130103,4,212.7802976020585,52.9948080632962,0.8829611735901501,0.19961274383446187,11.286196427048582,0.6324568192718762,0.21256124169714516,127.37822978992418,0.9495368774944508,[321.0, 285.0, 2.0, 354.0, 254.0, 303.0, 0.14279664740337866, 0.022568040199864185, 0.18664606997498331, 0.04944696640812911, 0.02486862752895423, 0.12615470963613054, 0.6029248644302849, 0.04913084746076821, 0.19484019182690007, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]
1544130365,5,248.6267358181488,61.30226517552832,0.941405414609903,0.19652701563945119,12.112716823914475,0.6744939762807293,0.20436962585271184,146.71790885634076,0.947938780590654,[323.0, 172.0, 2.0, 326.0, 145.0, 450.0, 0.15022828674911579, 0.06110697800780866, 0.052488356600958935, 0.14794489538271996, 0.043474136530233125, 0.18790569543339622, 0.6175666971568297, 0.7182897610483707, 0.2343415053449621, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]
1544131437,6,243.8886027735436,64.98412096118068,0.9270525212028481,0.19966001074271034,11.657324843090548,0.6541292874859868,0.20323539128719034,135.89322249733607,0.950976109778818,[16.0, 439.0, 3.0, 655.0, 35.0, 147.0, 0.07533278878010445, 0.15603224777730923, 0.22964143948394758, 0.2442956524885845, 0.06626554045909858, 0.10211930666812936, 0.22664162671896917, 0.48106095143827726, 0.23626490397592123, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]
1544131733,7,405.03622730524114,118.4467446011376,1.2447494208831142,0.2699012943818466,13.064600772096206,0.7356185304519802,0.22748277736774297,170.68379333425676,0.9425806786791213,[354.0, 330.0, 3.0, 641.0, 131.0, 458.0, 0.21982958159990112, 0.017075648149591772, 0.10320716680225668, 0.10555627734170392, 0.22288880456686108, 0.016036747369035702, 0.6330608711600956, 0.17852752643985995, 0.49786534925220216, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]
1544132215,8,231.1253737081072,50.04456890141465,0.916443888195776,0.1846330867832463,11.556061255439998,0.6494389599198981,0.19299071840071758,133.54255173948147,0.9529373658911584,[36.0, 173.0, 1.0, 427.0, 186.0, 424.0, 0.2154805276025965, 0.1325186305616644, 0.2468406479577934, 0.14349177382258227, 0.22482902834195195, 0.13943512363440436, 0.5929379174454209, 0.654669717382235, 0.23912996469273468, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]
1544132549,9,213.2664646147194,53.90906424876675,0.8600438585183209,0.18347589968700434,11.399750333389948,0.6401190835253939,0.2148439640424485,129.95430766362423,0.9474738937436291,[227.0, 444.0, 1.0, 652.0, 96.0, 308.0, 0.08397056059704096, 0.1376013307616284, 0.060656729454314086, 0.1011447961462672, 0.1893181696331452, 0.1434042943271663, 0.7442563358582993, 0.4061170384573841, 0.7713715649643048, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]
1544132873,10,412.2715415348768,160.51735075979502,1.2795566795173428,0.36961567397694867,15.393319140338223,0.9231145610944177,0.23489842471003503,236.95427415630306,0.9307622352229334,[314.0, 400.0, 2.0, 467.0, 188.0, 505.0, 0.019378442339499848, 0.21232322029688533, 0.08465588625440577, 0.2460110686588071, 0.12620863243314723, 0.1802932641713359, 0.5720333990267934, 0.5978357523576483, 0.45272054422580965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
1544133201,11,656.8697976176326,190.8007583380981,1.6470365884091855,0.4107530397644805,20.448172661361603,1.1786338238358287,0.29641223983407317,418.127765188856,0.8985450719513588,[197.0, 212.0, 1.0, 703.0, 243.0, 176.0, 0.1661230165398867, 0.23488799835139731, 0.15665839149558372, 0.023070602505410057, 0.17259092419633493, 0.08460770440991394, 0.909353359301786, 0.43949985420230014, 0.2412975259766939, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]
