,CY0002R,CY0006A,CY0004A,2m_temperature,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,CY0002R-1,CY0006A-1,CY0004A-1
0,0.04775365482991934,-0.8151606526905936,-0.5340342880046598,-1.2077594492651795,0.234822309393291,0.9205093661383862,-1.8153503199503824,0.3129508276285972,-1.0890311182112167,1.4281700130226211,-1.2205747938250644,-1.229619911778507,-1.220808044356505,-1.2939243843006878,1.0161033501897005,0.8766506162518727,0.03764026486240844,1.1890965873778894,-1.3128047904902291,0.25008704992669334,1.4908919037409152,1.6411666953697521,0.047388376423985065,-0.8153458554928682,-0.5343630665274244
1,-0.31272615958170297,-0.7171639763193315,-0.4351344150067035,-1.1740836276734117,-2.194915382924242,1.185844670613432,-1.7921865892782294,0.2137299658741599,-1.07972559007612,1.671735680169559,-1.2932674471686163,-1.2767464589338144,-1.2191930011319032,-1.5631136601834827,1.578863958825011,1.6204154887729636,0.3256883136023218,1.4150815585177667,-1.5644427459117245,1.4309535546575445,1.8402605800128313,1.697901217534667,0.047388376423985065,-0.8153458554928682,-0.5343630665274244
2,-0.5841363695000115,-0.3938373625593695,-0.10882782766312635,-1.0168072803576067,-1.044874774246603,1.2251536046097349,-1.769023135174732,-0.21518046816559122,-1.0215073909452,1.4855466666922126,-1.0618566864422252,-1.1414871482672828,-1.1578853207049382,-1.3468212717417245,1.3869609873637647,2.069153628527355,-0.0897671086820876,1.3552228585239807,-1.361139215512923,-0.25170486708517575,1.7427571795783932,1.8687801950075662,-0.31315878318312107,-0.7173393655312299,-0.43544398116523525
3,-0.646317036787797,-0.6653568164491642,-0.38284976902408824,-1.2836410754530874,-0.5106937198220887,1.0703746769992917,-1.7464258170967961,-0.6247020154542774,-0.9493504490404903,1.5737962810849329,-1.2523751042334539,-1.2038085936187695,-1.158684847053751,-1.4317073800285012,1.3903498559703502,0.6678329937092088,0.3393069715231219,1.3387519781280603,-1.4400211718724354,1.326399095485843,1.9681551314558776,1.8393738401125637,-0.5846196982253019,-0.3939803731737206,-0.1090740052568641
4,-0.7521922270345673,-1.061088617596819,-0.7822288737447547,-1.330885236258273,-1.340759078796308,0.2915664221975369,-1.7232620864246493,0.4299906257898836,-1.124708825872039,1.2769283935707356,-1.438391112631928,-1.3620426845168594,-1.2065285037667086,-1.5356633615484316,1.0994047862959235,-0.9297964907955649,-0.06604176221342212,1.457493489491638,-1.5371811619452027,-0.14317385961339782,1.8023549300337636,1.9740923529089243,-0.6468119821668539,-0.6655270175846466,-0.38314917832769224
5,-0.9807481932815629,-1.688392182903308,-1.4153140480310378,-1.4122646432335593,-0.4580398650385242,0.4094932241864462,-1.7000983557524942,0.9098459484994368,-1.177746426356319,1.325030950937559,-1.4699733886871575,-1.383993486326212,-1.273304944419553,-1.4810619086310326,1.2870248642503497,-1.7806184283007525,0.014998636553667557,1.349682246908853,-1.485414423077824,0.19206756890127988,1.7399438696190093,1.9191762449159606,-0.7527069521213887,-1.0612984481354522,-0.7826058667357216
6,-0.6664837396919435,-1.4892779169005517,-1.2143646245511128,-1.6672146559028407,-2.2543273931437944,-0.16048631875994843,-1.6769346250803392,1.6687599448933448,-1.2285944908088118,1.1612332845564444,-1.677912751295872,-1.5020217118190746,-1.2912623062138884,-1.4416726693304172,1.3918551386436766,-2.1175664538822767,0.7318913567700397,1.2866339867941783,-1.4479679868991737,2.3700057284212797,2.0631413598213926,2.2938962038965602,-0.9813056174200663,-1.6886648329217386,-1.4158140246274447
7,0.06287868200802899,0.38077330844278157,0.6729221236795122,-2.0013541517240236,0.35211850617934914,-1.1628641356656768,-1.6543373070024114,2.010695129863542,-1.2858156690681144,1.1489125653517116,-1.852318430388575,-1.6738853086127305,-1.4587950573441213,-1.7105472393424752,0.7040900230395586,-1.114948867394376,-0.09493310409951912,1.5506831390872025,-1.69952200273103,-0.2808268616181568,1.8304139951549876,2.179780973102054,-0.666982452634384,-1.489530627203504,-1.2148255645603205
8,-0.26483024018435514,-0.4624974544092945,-0.17812073243736343,-2.2455536292603258,-1.7360440215003894,-2.2242053535658597,-0.6711042291219413,2.4509092063816467,-1.3458715145114275,0.8512013997091658,-2.035619911090207,-1.866828737063518,-1.7101021793029585,-1.2209770288140667,0.35013856401009674,-0.5664786197337471,0.06081951888615509,1.145000115960388,-1.210392739848968,0.7029725008869125,1.8596576118380574,2.090159131770115,0.0625162292746325,0.38070786894724623,0.6728278094234005
9,-0.6387545231987422,-0.9974219872129371,-0.7179754531969099,-1.8523321326655915,0.5314756082479287,-0.8090837296989495,-0.9552193308158748,2.563788636130761,-1.3909915963093331,1.1325868578352802,-1.6722438581137113,-1.7074294293401595,-1.7948199912231622,-0.9778362311963337,-0.08854700138151489,0.9293903072124591,-0.06881229479523907,1.079985686407527,-0.9862492710281551,-0.3397289411240799,1.7146981144571691,2.017006927367001,-0.2652539158227369,-0.462647340787616,-0.1783803709232634
