,CY0002R,CY0006A,CY0004A,2m_temperature,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,CY0002R-1,CY0006A-1,CY0004A-1
110,0.7580232894586876,0.5414650555724175,0.6477099962075777,0.362955401091077,0.6886857672866007,0.7955893974755347,0.8119880537937489,0.3156442948939939,0.27955933891261464,0.6608863093925905,0.38877740468100225,0.34170111141728665,0.3778992914801368,0.7242522367331451,0.5001167979220945,0.4103195664955744,0.0059557625933120235,0.47742262273174085,0.7255385251025673,0.1078657523086549,0.6984775551384332,0.4202413177126381,0.7703995100634446,0.5404010086756077,0.6466739615866628
111,0.7600455477274387,0.5273422515624463,0.6339589914890877,0.3686286111851645,0.8265650621683452,0.784539544732819,0.8159472360697264,0.23635072875665109,0.3147777543711818,0.6367243870384454,0.4171891967632326,0.3550687364134595,0.38523123832352213,0.7863458236339997,0.3810120412478581,0.4532568450158115,0.001086213803932881,0.49386079054815524,0.7875201710695025,0.021899306120521825,0.6713756349424775,0.4679018738948949,0.7580232894586876,0.5414650555724175,0.6477099962075777
112,0.8035645456709638,0.5668087175629138,0.6723864567297998,0.46041757427191093,0.9881587050401399,0.7638210708402269,0.8196524667471728,0.24820203061765755,0.3120391826416684,0.5496934584607511,0.48043827472488976,0.3998224181745813,0.3999788501533364,0.8761877236757982,0.3387778499632819,0.6402771377266443,3.6247885236760513e-06,0.49006641571294723,0.8771570452964164,8.948445315777042e-05,0.572900253701198,0.46993360827560166,0.7600455477274387,0.5273422515624463,0.6339589914890877
113,0.8605922288497466,0.5002574219446091,0.6075872016085923,0.5137782603889643,0.9933047860782515,0.784539544732819,0.8235270260368518,0.2531590655306747,0.31085182986383747,0.5185395775626115,0.5147501113452001,0.43313431921864,0.4271035284994184,0.8787756595489489,0.3324896343464534,0.7026172352969219,0.0,0.5048129611004593,0.8799408916865336,0.0,0.4923769062063976,0.4621212618826905,0.8035645456709638,0.5668087175629138,0.6723864567297998
114,0.8804912502142582,0.5562649803419392,0.6621202956916818,0.5440592224613604,0.9975269222351903,0.7320527442049192,0.8272323393539308,0.2836989587878836,0.29983051496639024,0.4609327289456748,0.5285218862127119,0.4505557086433361,0.44415118615390037,0.9056182455730405,0.26918395067783196,0.66085588520396,0.0,0.4992562277514648,0.9068925814033441,1.4801512291565664e-05,0.41906914612543616,0.45163489088549424,0.8605922288497466,0.5002574219446091,0.6075872016085923
115,0.8789543339300073,0.5609080939600335,0.6666411739270396,0.5774450072500049,0.9999092977968285,0.7265278178335612,0.8311915216299082,0.2922835556487408,0.30113277285175327,0.4481026353422034,0.5610196718194056,0.4800189828847861,0.4580836476435546,0.9142861295865962,0.24226285063412456,0.5505093041364078,0.0,0.5037966472319348,0.9157437376439119,1.5112030025209568e-05,0.3526401011543546,0.4393920527462677,0.8804912502142582,0.5562649803419392,0.6621202956916818
116,0.8849402184055108,0.5468820214843771,0.6529843541723747,0.6207629736073813,0.9998503200625668,0.7527712180975111,0.8348968349469896,0.2881621894566921,0.30954957197847444,0.4064596787114611,0.5923714776133594,0.5110835553106151,0.47829937607952344,0.9211731283062314,0.22630725199292126,0.5296604109393126,0.0,0.48475594176584985,0.922824803120481,1.5112030025209568e-05,0.2971539726376947,0.4264151686372374,0.8789543339300073,0.5609080939600335,0.6666411739270396
117,0.8493484728754903,0.4953241136945507,0.6027837684535032,0.6724818424765756,0.9999996616441121,0.7265278178335612,0.8386020656244343,0.3115609136438074,0.3090181358561388,0.3556550320605649,0.6338869733622247,0.5511160099200881,0.5018109556205718,0.9275755481924151,0.22210829539633406,0.5542754532886268,0.0,0.47447578753593056,0.9294264620136355,0.0,0.25033958923585936,0.41304504561581223,0.8849402184055108,0.5468820214843771,0.6529843541723747
118,0.8816237148447588,0.612369270205872,0.7167475746726671,0.7101363521096539,0.9998264548942594,0.7900644711041769,0.8424766249141126,0.24556207715823464,0.3485502805599709,0.388340021678219,0.6834893834228265,0.6005449924986987,0.5320728612217561,0.9328080947530754,0.17714671275208183,0.5655897916699772,0.0,0.4867781754372342,0.9348649563371749,0.0,0.2129793640419154,0.39946519517444284,0.8493484728754903,0.4953241136945507,0.6027837684535032
119,0.8604304481882467,0.6015353383529333,0.7061988587148179,0.7523229275714759,0.9994616497938498,0.784539544732819,0.8462665612174907,0.13519190194178096,0.4353179998850949,0.42399586002032175,0.744131232203534,0.6608003429166284,0.571675949099369,0.9372970365690265,0.13109021980522012,0.5092564636336189,1.8123955581637291e-06,0.5074804734185258,0.9395642241567123,5.962007412728177e-05,0.18507329705586312,0.38605574826177846,0.8816237148447588,0.612369270205872,0.7167475746726671
120,0.8734537914390041,0.6332632816372306,0.7370915268777636,0.7544751711716398,0.9999996616441121,0.7417213653547954,0.8499718745345721,0.15534784023550927,0.42996533695922784,0.4220392663139063,0.7477993684600334,0.6778237041119378,0.6073971588705982,0.9220789624143728,0.16342008340918573,0.439717777177454,0.0,0.4632485975312596,0.9246129055223935,0.0,0.16599111106384293,0.37311818804398755,0.8604304481882467,0.6015353383529333,0.7061988587148179
121,0.8910878835425142,0.6628631311279081,0.7659121257988791,0.7502227019435215,0.9999996616441121,0.8259764925180031,0.853846351184616,0.09403064783445267,0.502805599708907,0.4437524879518449,0.7710842770568836,0.7042833960993233,0.6315696711198844,0.9206038735095788,0.14058861745266887,0.38991561918988066,0.0,0.4699689488829919,0.9233613933995214,0.0,0.1512773981747797,0.3606131906298309,0.8734537914390041,0.6332632816372306,0.7370915268777636
122,0.8846166570825106,0.6084032773183086,0.7128859911746679,0.736145338214353,0.9998095646057569,0.7417213653547954,0.8577209104742944,0.15516741176166382,0.4509546699350786,0.41238839193294147,0.7414139088921028,0.685686292520131,0.6416422855934294,0.8834428029993694,0.1437317908344959,0.3892640912774714,1.8123946939465935e-06,0.4699077602882883,0.8864920837808031,4.4715055101901104e-05,0.13851971801838336,0.3489339949317039,0.8910878835425142,0.6628631311279081,0.7659121257988791
123,0.8911687738732644,0.6233966651274404,0.727484660558167,0.7042583212499919,0.9996805598096145,0.8163078713681268,0.8613416008050756,0.08777622684562456,0.5492368385774747,0.43245067624348754,0.7471638250704352,0.6942285906738924,0.6461057844830626,0.9217034382735996,0.1655600175175278,0.4480922944906164,0.0,0.40993663519459467,0.9248956298035153,0.0,0.12637058137881715,0.337451418689774,0.8846166570825106,0.6084032773183086,0.7128859911746679
124,0.8358397876402326,0.6001810968725251,0.7048802692212641,0.6931134707041283,0.9950499168295903,0.9047066933098529,0.8650469141221547,0.13189213863560068,0.493488710573185,0.45973008284961847,0.7362645061527606,0.6910872294173479,0.6592142831964468,0.8974751079798123,0.26622059770029516,0.45525910152711785,4.267789060592367e-05,0.3750044850628502,0.9009350376352329,0.0011170576993468615,0.11917672766200757,0.3261916778315345,0.8911687738732644,0.6233966651274404,0.727484660558167
