datetime,iteration,island,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1551504565,2,7,236.22130911589056,42.09854615095859,1.56818224890105,0.4177436397553022,18.447563815998578,1.7832968955175375,0.48228968668060185,340.31261074534007,0.8923424729937819,"[23.899354653422726, 559.6000099711139, 2.067740605803779, 496.0259486661588, 321.6438037135552, 451.1081088322716, 0.2049798968753759, 0.11922172695631081, 0.10229440496818572, 0.14366668100432792, 0.20220991555407677, 0.15117110664757072, 0.5370233888285991, 0.2649769400665918, 0.8736430431038436, 0.19021182986637575, 0.5725645442861996, 0.8565596091220918, 0.4803978947332562, 0.660884108287589, 0.5610028540210316]"
1551506261,3,1,271.8243190383529,38.10082764487201,1.725144898133482,0.4028128757371581,19.287979503103298,1.9477559774582913,0.6589982819170039,372.0261533121329,0.8895852677286291,"[14.73803957737665, 377.1828688593732, 3.5030866914530607, 430.50784838055955, 79.49066998893431, 389.23880111136435, 0.18315336315629277, 0.051640512089749346, 0.015023770982397178, 0.11026084409857688, 0.16231347781199626, 0.07407794967238604, 0.6255283039418412, 0.7375780106643018, 0.5108711032147082, 0.8220123420627427, 0.10056069888967378, 0.3517818935523973, 0.14204558657168553, 0.7309338976674404, 0.5172403608373634]"
1551514016,6,4,301.2194232064594,47.17966174918679,1.7223985471643293,0.36013682796739366,18.54422660599326,1.8533153797810342,0.5346752899461861,343.8883404144282,0.894962378822283,"[29.83998635200203, 379.4546411728336, 3.24527648690689, 376.88522248333584, 90.53986774207826, 332.4792745421157, 0.09230036711142402, 0.17078823372336654, 0.24395269422465063, 0.2312735644812954, 0.03658039050104033, 0.05683675485731435, 0.46992065046320425, 0.9032571089745511, 0.8733099063317609, 0.7602175369766286, 0.04943920282669767, 0.1498969711657977, 0.02168399920370112, 0.2665822396977524, 0.513620420026854]"
1551516255,8,4,231.75267019057318,45.80290984366736,1.542511327834889,0.38596897199742114,18.38508058472502,1.5068444129833307,0.6782727378178841,338.0111881068329,0.8722732322647271,"[10.786312640964141, 439.245009671807, 1.476937820101318, 170.24624317519834, 232.83517739143065, 223.17280039466135, 0.15774521421105903, 0.2250670349253039, 0.15473965269931225, 0.09413633849342473, 0.08825013271479405, 0.0595834056115602, 0.4669665801117657, 0.31292198984830155, 0.5739954893363733, 0.17888641342698652, 0.46797705847062776, 0.8533296422300162, 0.6263127200565979, 0.8646010586189778, 0.38375121182003014]"
1551531845,12,4,353.78587378005585,57.909146296027075,1.9522619459747113,0.4873790834998003,19.572171282538108,1.9815845711196034,0.5050048163289649,383.0698887130094,0.8936817983967194,"[21.979813206919427, 388.99607640603824, 3.3259577523473327, 276.78980299238856, 282.37217261003036, 119.3807707822377, 0.054381083743019684, 0.14120923628356707, 0.12170812194260595, 0.06630151073840886, 0.09350182210175126, 0.11198050387548825, 0.7940430876085689, 0.5600704630985224, 0.9277411539139737, 0.05309590925747165, 0.3483214380056192, 0.6456379147410405, 0.3514052728527912, 0.8114465321477238, 0.6342654231652812]"
1551535219,13,1,275.11964078464814,71.83265977403077,1.5175468865727995,0.3537791612155859,22.782218210736772,1.5962032044702446,1.1688129352824992,519.0294666016263,0.7562020145150264,"[15.654975669250446, 503.3162135532253, 3.713879533193788, 286.6894970630802, 244.90657329601262, 386.9349425955358, 0.15361299850018123, 0.2433947786208531, 0.18422288274007936, 0.13597081478530545, 0.05516840041335371, 0.06613023346256644, 0.13286280443773674, 0.6952094686100371, 0.10264704380738798, 0.8225042296491119, 0.34823366634923836, 0.9873310824252621, 0.8337550346642678, 0.3511719291597175, 0.18346893314438173]"
1551540027,15,1,673.6714216959913,123.96156179398133,1.9952172609834853,0.4554077196979027,29.575778216443037,1.861685444823961,3.1834816406305304,874.7266571082264,0.27421876673699075,"[13.17468567150811, 455.7665664766159, 2.676619039373127, 465.6744316349664, 108.39661400240831, 231.5329307983327, 0.12746868558488844, 0.19758942735278173, 0.10010629819561531, 0.24172253638091068, 0.12361771810853427, 0.1714330886463626, 0.9438155254862554, 0.5438647806780433, 0.8916658774176585, 0.5731740153865696, 0.4776415723843913, 0.34143290909044766, 0.7245276618439627, 0.34886655527093413, 0.47186737016843516]"
1551546624,18,4,249.50562912357117,40.675688804703405,1.5879986219039242,0.41921240910873847,19.12430137903763,1.5994877852232103,0.9404491669653547,365.73890323626057,0.8642556349925883,"[22.19824720975299, 536.5447619169978, 3.7304865322579013, 497.8566621111794, 246.28109021429202, 274.45931499346216, 0.014190861363100025, 0.15258575183284825, 0.18885150591282848, 0.18776192904941605, 0.06325498293934206, 0.09765947498528846, 0.36260070690244156, 0.901528468749126, 0.34594855538523656, 0.8139955708622407, 0.3527104521905722, 0.08398264216677154, 0.5467270136970335, 0.5033174737037734, 0.8930298632194673]"
1551559571,23,7,669.7848956381013,118.8571668176443,1.994667132590473,0.44610551013909455,29.70067761643557,1.8701428680842476,3.148403071677304,882.1302508754369,0.2884857035523619,"[13.799135753207977, 539.3904646379881, 0.0808373870870569, 361.6796487296469, 116.57085591661453, 252.09378917802155, 0.10758002933832221, 0.22419668844597168, 0.24205439767084858, 0.16349799050042033, 0.13123329725603763, 0.2204248390066707, 0.2691284761812859, 0.2533831190761529, 0.16151132193797169, 0.9823293127499311, 0.5005095617633403, 0.8086322676378743, 0.288909989137501, 0.41417731727704477, 0.8339498274149337]"
1551562551,25,4,353.72596083840125,56.72940642765677,1.842377557180337,0.30870924353594337,19.845742735800712,1.955382858382325,0.6400563299054588,393.85350473558674,0.8940029568821608,"[10.001266560717283, 357.34782491007525, 0.0, 372.95272209794297, 512.0, 236.22955685974867, 0.0542661839947888, 0.17573513262831578, 0.01495489825267779, 0.01, 0.04966217515684097, 0.04338730509746426, 0.6987583418824862, 0.5296880026584008, 0.23840720514412833, 0.2778414306776551, 0.0, 1.0, 0.49243065232282146, 0.4351571239800244, 0.8311848307579259]"
1551567068,28,7,287.32234145951895,54.05845075687228,1.6505901012218906,0.37528323680154196,22.32220743136849,1.921323775548182,0.7727263212841535,498.2809446090426,0.8115979155929323,"[22.06248745700952, 410.9170979916921, 3.4516714960288937, 64.0, 104.92892034204846, 410.8427396465468, 0.1226820191957798, 0.05384411786117579, 0.11756122758000767, 0.04962837331750828, 0.16147635774457259, 0.07905005252088239, 0.7001178713474315, 0.11247298904225621, 0.38001661065412334, 0.0, 0.017943465123726816, 0.0, 1.0, 1.0, 0.8860392961488931]"
