,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
10,20.75,513915.625,0.0,99.99998474121094,273.362060546875,271.46029663085943,271.45965576171875,271.4598999023437,271.4599609375,0.30773162841796875,0.3095703125,0.31494903564453125,0.3187713623046875,10.105244636535645,3797.2195892333984,0.0,103484.625,13.559935569763185,276.200439453125,0.0,0.0,0.0,0.0,-9224.1875,103498.015625,321.3735656738281,0.5707855224609375,2.566608428955078,4.615110993385316,276.5283203125,274.8828125,1418128.3125,275.7713623046875,2859583.0,1164182.375,-2457161.0,-0.00014399075007531792,278.9057006835937,0.547547563444823,0.0938720703125,0.001068115235374977,0.0002028867602348328,276.92041015625,276.058837890625,0.00019443035125732425,0.0058731809258461,0.0,0.12589503452181816,276.01318359375,281.87652587890625,0.1883416697382927,0.19318487565033135,36.25
11,36.625,523701.25,0.0,99.99998474121094,273.3623046875,271.4604339599609,271.46023559570307,271.4598999023437,271.4599609375,0.30619049072265625,0.3081283569335937,0.31360626220703125,0.318603515625,11.655679702758787,999.824737548828,0.0,102625.25,9.4722900390625,275.643310546875,0.0,0.0,0.0,0.0,-68195.3125,102638.21875,395.3798828125,0.999973714351654,2.3970211744308467,5.408622741699219,275.216064453125,271.4200439453125,1333905.5625,275.82177734375,2727950.0,1090045.625,-2202862.0,-0.00012064469046890734,278.5740966796875,0.15810804441571236,6.6012144088745126e-06,0.999969482422875,1.7445534467697127e-05,275.6534423828125,275.1044921875,0.00019294023513793943,0.006026990711688995,0.0,0.13748366758227348,274.71142578125,281.80084228515625,0.1882195994257927,0.14595759892836213,20.75
12,41.875,534741.375,0.0,99.99998474121094,273.35986328125,271.4599151611328,271.460464477539,271.4598388671875,271.4599609375,0.305389404296875,0.30689239501953125,0.3123321533203125,0.31839752197265625,10.133848190307617,7318.995361328125,0.0,101506.9375,10.455523490905762,275.7415771484375,0.0,6.440281867980957e-05,0.0,0.0,-20286.375,101526.03125,507.606689453125,0.9870797395706176,1.5115939378738403,4.579819679260254,275.2493896484375,272.315185546875,882111.4375,275.8316650390625,2926779.0,706975.5625,-2280113.0,-8.045812137424946e-05,278.2755126953125,0.8144715428352356,0.323394775390625,0.961181640626,3.268197178840636e-05,275.7420654296875,275.3800048828125,0.00019111484289169312,0.006952114403247832,6.473809480667114e-05,0.06510583311319351,274.9327392578125,281.71734619140625,0.18810515850782394,0.1459503655496519,36.625
13,29.625,545048.5625,0.0,99.99998474121094,273.357666015625,271.4598846435547,271.46047973632807,271.46023559570307,271.4599609375,0.3050384521484375,0.3065338134765625,0.3112640380859375,0.3181610107421875,3.93082332611084,6511.626419067383,0.0,102154.125,9.685054779052734,277.440673828125,0.0,0.0,0.0,0.0,-65720.375,102180.7890625,384.3294982910156,0.6677875742316246,0.7497262954711914,0.5932807922363281,278.2171630859375,276.51617431640625,1121304.25,276.6383056640625,3216314.0,930694.5,-2453841.0,-8.027779404073954e-05,278.112548828125,0.6550312265753746,0.0,0.03489875793557029,0.00014102458953857422,278.84149169921875,278.390625,0.00018899142742156985,0.006972555071115494,6.396323442459106e-05,0.0012516379356384275,277.67578125,281.6302490234375,0.18798308819532394,0.1459460019977996,41.875
14,20.0,556675.75,0.0,99.99998474121094,273.355224609375,271.45977783203125,271.45968627929693,271.4600982666016,271.4599609375,0.3037948608398437,0.3054428100585937,0.3102645874023437,0.317901611328125,8.52393913269043,4848.037841796875,0.0,103616.25,7.842738151550293,277.19775390625,0.0,0.0,0.0,0.0,-80882.9375,103654.875,652.748779296875,0.4213810563087464,-1.6074447631835938,-3.3474817276000977,277.0858154296875,273.86883544921875,1236734.0,276.627685546875,3013525.0,1021244.0,-2528719.0,-0.00014113634824752808,278.0120849609375,0.4213810563087464,0.0,9.999770109181403e-13,8.243694901466368e-05,277.47686767578125,276.97442626953125,0.00018677115440368647,0.006758254021406175,0.0,-0.05642187595367432,276.7099609375,281.5408935546875,0.18769698590040207,0.14594810565176886,29.625
15,22.125,566538.0625,0.0,99.99998474121094,273.3529052734375,271.46047973632807,271.4603881835937,271.4599609375,271.4599609375,0.30466461181640625,0.30518341064453125,0.30933380126953125,0.3176116943359375,8.320938110351562,9700.50839996338,0.0,103584.9375,12.60853099822998,278.23046875,0.0,5.38751482963562e-05,0.0001238398253917694,0.0,35575.875,103619.765625,440.7836456298828,0.9833614826202391,1.9314107894897459,-3.5047292709350586,279.6644287109375,278.618896484375,497503.1875,276.9896240234375,3630551.0,422651.625,-2456852.0,-5.65570080652833e-05,277.9449462890625,0.9439327716827391,0.00028705596923828125,0.5720672607431875,0.00017086416482925415,279.876220703125,279.3658447265625,0.00018412619829177856,0.006513696163892746,0.00017804279923439026,0.07967853546142578,279.33984375,281.4521484375,0.1872582957148552,0.1459484975785017,20.0
16,42.667,582937.5625,0.0,99.99998474121094,273.3505859375,271.46026611328125,271.45977783203125,271.45993041992193,271.4599609375,0.3031234741210937,0.304443359375,0.308563232421875,0.3173065185546875,13.04256534576416,8938.1455078125,0.0,103067.4375,9.87649631500244,279.46728515625,0.0,0.0,0.0,0.0,87030.9375,103103.359375,792.536376953125,0.9351466335356236,3.9976978302001953,-5.6649580001831055,280.8228759765625,278.6982421875,1156489.8125,278.2935791015625,3376637.0,960781.625,-2719434.0,-0.0001437502360204235,278.091064453125,0.9351466335356236,0.0,9.999778782798785e-13,8.039921522140502e-05,281.3843994140625,280.9755249023437,0.0001815706491470337,0.0059568583965301505,0.0,0.2684830315411091,280.486328125,281.3671875,0.18680816143751144,0.14595208401442505,22.125
17,61.0,596857.5625,0.0,99.99998474121094,273.3482666015625,271.46035766601557,271.4604339599609,271.4598846435547,271.4599609375,0.30347442626953125,0.30451202392578125,0.3078842163085937,0.31699371337890625,17.088531494140625,9418.1328125,0.0,102699.25,8.788631439208983,279.84014892578125,0.0,0.0,0.0,0.0,99714.375,102738.453125,1242.80078125,0.7237727642059326,2.2663124203681946,-9.19919204711914,280.2047119140625,276.4677734375,878160.75,279.3597412109375,3484695.0,736053.75,-2598680.0,-0.0001720949076116085,278.39990234375,0.7237617969512941,6.866455078125e-05,9.999778782798785e-13,4.848837852478027e-05,280.992919921875,280.390625,0.00017898529767990112,0.0063605494797229776,9.854882955551147e-05,0.19010470807552335,279.9007568359375,281.2885131835937,0.18635421246290207,0.1459663324058056,42.667
18,59.0,609702.375,0.0,99.99998474121094,273.3458251953125,271.4597930908203,271.4595489501953,271.45986938476557,271.4599609375,0.30179595947265625,0.3029937744140625,0.307159423828125,0.3166656494140625,10.047296524047852,4434.0859375,0.0,103274.875,8.825666427612305,278.7659912109375,0.0,0.0,0.000112190842628479,0.0,-57128.75,103312.265625,854.939453125,0.5089882016181946,0.5069818496704102,-4.144822120666504,278.5430908203125,274.435302734375,1340050.0,278.469970703125,3072698.0,1107201.0,-2530463.0,-0.00017403671517968178,278.6109619140625,0.3520171046257019,0.23278045654296875,9.999778782798785e-13,4.9874186515808085e-05,279.04931640625,278.6424560546875,0.00017593801021575928,0.006268013268709183,0.00012857839465141296,0.026896834373474118,278.1552734375,281.2191162109375,0.18590789288282394,0.14594902808312327,61.0
19,19.75,623321.6875,0.0,99.99998474121094,273.3447265625,271.4596405029297,271.4596405029297,271.46014404296875,271.4599609375,0.3016815185546875,0.30224609375,0.30643463134765625,0.31632232666015625,12.99178409576416,8193.470703125,0.0,102831.4375,9.693411827087402,278.268310546875,0.0,0.0001198500394821167,9.933114051818848e-05,0.0,-7590.625,102857.1875,771.028564453125,1.0000004768371582,5.7484989166259775,-1.974281311035156,278.0653076171875,274.987548828125,1006445.0625,277.8953857421875,3154739.0,834953.5625,-2314163.0,-0.0001526938285678625,278.6337890625,1.0000030398368835,0.12003558460855855,0.31948667764663696,9.723752737045288e-05,278.3724365234375,278.10211181640625,0.00017324090003967285,0.0066018663346767426,0.00021938979625701904,0.3313587307929993,277.77783203125,281.15545654296875,0.1854577586054802,0.14595117776480038,59.0
20,37.625,641055.9375,0.0,99.99998474121094,273.343505859375,271.45965576171875,271.46035766601557,271.4598388671875,271.4599609375,0.3028411865234375,0.30329132080078125,0.3058929443359375,0.31597137451171875,12.642038345336914,8815.23046875,0.0,102720.25,10.30053997039795,279.3270263671875,0.0,6.686151027679443e-05,0.0,0.0,49103.5,102755.640625,1196.33837890625,0.9004976749420166,2.9398164749145512,-5.589419364929199,279.52508544921875,276.13848876953125,1122737.125,278.62841796875,3271670.0,939719.625,-2542274.0,-0.00016937468899413943,278.69140625,0.8988366127014159,0.0111541748046875,9.999778782798785e-13,6.73830509185791e-05,280.6842041015625,279.7755126953125,0.00017035752534866333,0.007218874990940094,0.00011056661605834961,0.17935891821980476,279.172607421875,281.09381103515625,0.18501143902540207,0.14595051789365246,19.75
21,54.0,667524.25,0.0,99.99998474121094,273.34228515625,271.459701538086,271.4600830078125,271.46017456054693,271.4599609375,0.31565093994140625,0.3123321533203125,0.30615234375,0.3156280517578125,12.675196647644045,7677.49609375,0.0,100921.6875,9.715916633605957,278.6361083984375,0.0,6.648898124694824e-05,0.0005834182520629838,0.0,239539.375,100956.921875,968.55859375,0.6858193874359131,2.989996910095215,-6.431302070617676,278.056396484375,276.3339233398437,1123829.6875,278.346923828125,3186495.0,948226.5625,-2385229.0,-0.00031362101435661316,278.7669677734375,0.5039790868759155,0.2811890244483948,0.13049267698079348,0.00044220685958862316,278.95703125,278.3072509765625,0.00016762316226959229,0.0082278773188591,0.0006501984316855669,0.1883307695388794,277.6165771484375,281.03533935546875,0.18456511944532394,0.22004532325081527,37.625
22,52.625,683896.5625,0.0,99.99998474121094,273.3409423828125,271.4604339599609,271.4602508544922,271.4597930908203,271.4599609375,0.3078765869140625,0.30908966064453125,0.30736541748046875,0.31534576416015625,10.642237663269043,9053.19140625,0.0,102005.375,6.717829704284668,277.4981689453125,0.0,0.0,0.0,0.0,-390077.375,102045.640625,892.61669921875,0.7833710312843323,-2.611732482910156,-4.905365943908691,275.6875,272.2210693359375,1452721.125,277.79833984375,3090032.0,1230772.4375,-2545430.0,-0.00018772506155073645,278.7569580078125,0.783369243144989,0.0001220703125,9.999778782798785e-13,7.082521915435791e-05,276.88232421875,275.9744873046875,0.00016530603170394895,0.0069150105118751535,0.0,-0.15778177976608276,275.971923828125,280.979736328125,0.1841149851679802,0.14594975020736456,54.0
23,47.5,700795.875,0.0,101.65623474121094,273.3397216796875,271.460464477539,271.46034240722656,271.45986938476557,271.4599609375,0.30370330810546875,0.3053741455078125,0.30735015869140625,0.3150787353515625,3.977514266967773,1.0,0.0,102542.625,4.849372863769531,274.418212890625,0.0,0.0,0.0,0.0,-317393.6875,102571.54296875,373.982666015625,0.011749267579124978,-0.1453847885131836,0.5178918838500977,272.8134765625,267.052001953125,2204028.0,275.2943115234375,2280350.0,1835282.0,-2504354.0,-0.00014694812125526366,278.47705078125,0.0021209716796875,0.009708404541015623,9.999778782798785e-13,1.5214085578918454e-05,273.1156005859375,272.3961181640625,0.00016312301158905032,0.006654724478721619,0.0,-0.001483619213104248,272.906982421875,280.9227905273437,0.1836572214961052,0.14594600324926432,52.625
24,22.25,717298.3125,0.0,99.99998474121094,273.3385009765625,271.4600982666016,271.46014404296875,271.45980834960943,271.4599609375,0.3013763427734375,0.3031005859375,0.3068084716796875,0.3148040771484375,6.096525192260742,4578.25,0.0,102878.875,8.445660591125487,275.985595703125,0.0,0.0,0.0,0.0,-207240.1875,102902.28125,481.61865234375,0.4780426025400625,2.103658676147461,0.9481325149536132,276.6212158203125,273.09765625,1926952.0,275.2191162109375,2775963.0,1610265.0,-2520818.0,-0.0001252742949873209,278.0430908203125,0.4770965576171875,0.002355575561523437,9.999778782798785e-13,5.941838026046752e-06,277.003662109375,276.163818359375,0.000161096453666687,0.006159715354442597,0.0,0.046477317810058594,276.388427734375,280.8572998046875,0.18320708721876144,0.1459464656218188,47.5
25,26.333,734785.1875,0.0,99.99998474121094,273.3372802734375,271.45962524414057,271.45956420898443,271.46011352539057,271.4599609375,0.3001327514648437,0.30168914794921875,0.30606842041015625,0.3145294189453125,8.211491584777832,8063.0,0.0,103167.125,11.08184051513672,276.9580078125,0.0,0.0,0.0,0.0,-191811.75,103190.59375,640.08984375,0.874420166016625,3.872288703918457,1.3077266216278076,277.9827880859375,274.43505859375,1439547.5,275.810302734375,3282326.0,1213562.8125,-2510116.0,-0.00013702541764359919,277.756103515625,0.874420166015625,3.814697265625e-06,9.999778782798785e-13,3.4317374229431146e-05,278.259033203125,277.608154296875,0.00015898048877716064,0.006126750260591507,0.0,0.14854919910430908,277.890380859375,280.78369140625,0.18276458233594892,0.14594818101613782,22.25
26,39.5,756205.875,0.0,99.99998474121094,273.3387451171875,271.4603729248047,271.4599609375,271.46005249023443,271.4599609375,0.2987213134765625,0.3004379272460937,0.3052215576171875,0.314239501953125,11.292732238769533,1772.875,0.0,102647.5625,6.882092475891112,276.736572265625,0.0,0.0,0.0,0.0,-278425.75,102666.5390625,648.882568359375,0.15716552734474998,5.005716383457184,2.3167598843574524,276.7020263671875,272.3192138671875,2161703.0,276.142822265625,2661745.0,1785087.0,-2551859.0,-0.00017193867824971676,277.6275634765625,0.155059814453125,0.005278587341308594,9.999778782798785e-13,1.1177733540534973e-05,277.174072265625,276.7347412109375,0.00015676021575927734,0.006210602819919586,0.0,0.2731855027377605,276.5467529296875,280.7086181640625,0.1823144480586052,0.1459542591619538,26.333
27,37.375,779345.3125,0.0,99.99998474121094,273.340576171875,271.460464477539,271.45993041992193,271.46005249023443,271.4599609375,0.2978668212890625,0.2994537353515625,0.30438232421875,0.3139266967773437,15.357233047485352,3075.2822399139404,0.0,101243.875,12.03575038909912,276.688232421875,0.0,0.0,0.0,0.0,193392.375,101252.375,1011.84423828125,1.0000036358833313,6.958432197570801,5.427838325500488,278.5601806640625,274.73779296875,992755.6875,275.868408203125,3220280.0,825100.1875,-1848623.0,-0.00010073487646877766,277.5003662109375,0.17616838961839676,1.0000026263296604,0.8077489137649536,8.8214874267578e-06,278.8212890625,278.6153564453125,0.00015445798635482788,0.00560363382101059,0.0,0.6131511330604553,278.063232421875,280.632080078125,0.18186431378126144,0.1459705689921975,39.5
28,66.143,806719.375,0.0,99.99998474121094,273.3419189453125,271.4600982666016,271.46005249023443,271.45999145507807,271.4599609375,0.322601318359375,0.3219833374023437,0.30646514892578125,0.3136215209960937,20.0787353515625,3914.362548828125,0.0,99614.875,15.11340618133545,280.70166015625,0.0,0.0001977384090423584,0.0,0.0,622413.4453125,99621.0,1458.161376953125,0.747314989566803,11.385393142700195,2.902629852294922,283.452880859375,280.49688720703125,934854.375,278.6612548828125,3620504.0,816691.0,-2372780.0,-0.0003316749352961778,277.6331787109375,0.4362724423408508,0.32253952813334763,0.36931575764901936,0.00018483400344848636,283.408203125,282.668212890625,0.00015218928456306458,0.005399867892265321,0.0002710223197937012,1.2560473680496216,282.7030029296875,280.55865478515625,0.18142180889844892,0.18785573821514845,37.375
29,67.25,823666.9375,0.0,99.99998474121094,273.3433837890625,271.45985412597656,271.4603271484375,271.4599151611328,271.4599609375,0.3287811279296875,0.3216400146484375,0.3120956420898437,0.3134918212890625,12.450671195983887,10517.08984375,0.0,101209.6875,24.590072631835934,281.260986328125,0.0,0.0013061165809631348,5.0382688641548164e-05,0.0,140432.05444335938,101222.34375,610.451904296875,1.0,6.867537498474121,3.0814343094825745,282.85693359375,282.3712158203125,527188.86328125,279.783935546875,3720258.0,455110.484375,-2237977.0,-0.00010057059989776462,278.0738525390625,0.8378110304474831,0.9999964237213136,9.1552735374977e-05,0.0004802346229553224,282.8443603515625,282.612060546875,0.00015103071928024292,0.00532921776175499,0.0013565123081207275,0.5523552298545837,282.5728759765625,280.4945678710937,0.1809678599238396,0.22004419984295964,66.143
30,74.75,839294.125,0.0,99.99998474121094,273.344482421875,271.4595947265625,271.46006774902344,271.4601593017578,271.4599609375,0.3189315795898437,0.3193206787109375,0.3152313232421875,0.31353759765625,14.714935302734375,9208.436599731443,0.0,102183.9375,20.78598499298096,282.3211669921875,0.0,0.00019112229347229004,0.0,0.0,62981.875,102200.640625,676.386962890625,0.9997599124908448,7.415860176086426,2.081611890345812,283.4725341796875,281.23291015625,751008.4375,280.94610595703125,3736323.0,675889.25,-2487401.0,-0.00012763659469783306,278.5791015625,0.8402791619300842,0.11093902587890624,0.992902934551239,9.085983037948608e-05,283.71612548828125,283.46160888671875,0.00015132874250411987,0.005577772855758667,0.00024196505546569824,0.4774062633514404,283.2548828125,280.4429931640625,0.18051772564649585,0.14595112041570246,67.25
31,55.5,865911.8125,0.0,99.99998474121094,273.3458251953125,271.45974731445307,271.4600982666016,271.45977783203125,271.4599609375,0.3123321533203125,0.31415557861328125,0.31534576416015625,0.31365203857421875,15.282292366027832,7090.625,0.0,101491.1875,12.425625801086426,281.88623046875,0.0,0.0,0.0,0.0,-348743.8125,101504.90625,871.186279296875,0.9407471418380736,6.576607704162598,4.906420707702637,281.6531982421875,278.15576171875,1818465.0,281.0025634765625,3258854.0,1497922.0,-2415481.0,-0.00019048969261348248,279.06005859375,0.5929064638912678,0.0015549659729003904,0.8649522885680199,7.419846951961514e-06,282.00384521484375,281.6710205078125,0.00015226006507873535,0.005793720483779907,0.0,0.4697216153144837,281.66668701171875,280.40478515625,0.18007522076368332,0.14596177847124636,74.75
32,34.375,898879.375,0.0,99.99998474121094,273.347412109375,271.46041870117193,271.4597625732422,271.45982360839844,271.4599609375,0.32024383544921875,0.32163238525390625,0.3162384033203125,0.31375885009765625,12.160593032836914,407.6108503341675,0.0,101908.4375,8.998556137084961,281.0010986328125,0.0,0.0,0.0,0.0,-9968.9375,101933.875,907.4560546875,0.019837543834000826,6.453432083129883,-3.12093448638916,280.6690673828125,276.2669677734375,2341305.375,280.51812744140625,2805239.0,1972973.8125,-2663225.0,-0.0003723942209035158,279.3822631835937,0.019837543834000826,0.0,9.999770109181403e-13,8.431077003479004e-05,280.9884033203125,280.67877197265625,0.00015290826559066772,0.005925349891185761,0.0,0.4299049377441406,280.38653564453125,280.37713623046875,0.17962508648633954,0.14595819031819698,55.5
33,22.25,912639.5625,0.0,99.99998474121094,273.3475341796875,271.4599456787109,271.46035766601557,271.45999145507807,271.4599609375,0.31389617919921875,0.3152008056640625,0.31638336181640625,0.313934326171875,9.872764587402344,4961.799072265625,0.0,103251.0625,11.30772304534912,280.5538330078125,0.0,0.0,0.00011549517512321472,0.0,-169857.375,103277.015625,689.222900390625,1.0000066757202148,4.602167129516602,0.020667076110839844,280.72735595703125,277.24627685546875,1835687.0,279.75,3177330.0,1550345.0,-2458514.0,-0.00023222505114972594,279.4984130859375,0.4309994578361511,0.008007875643670559,1.000000000001,6.533414125442505e-05,281.276123046875,280.9185791015625,0.00015427917242050168,0.005518428981304169,0.0001415833830833435,0.18653220683336255,280.59344482421875,280.35626220703125,0.1791711375117302,0.14594783289066982,34.375
34,46.75,929679.6875,0.0,99.99998474121094,273.34765625,271.460205078125,271.46005249023443,271.4601287841797,271.4599609375,0.311431884765625,0.312042236328125,0.31549835205078125,0.31406402587890625,16.79114055633545,8748.0,0.0,103028.875,22.69730472564697,281.092529296875,0.0,0.0,0.0002135932445526123,0.0,11641.4375,103042.328125,703.976318359375,0.9999996423721312,7.412785530090332,4.58062744140625,281.88470458984375,278.4896240234375,1053024.9375,279.9798583984375,3533747.0,881285.3125,-2127106.0,-0.0001611718907952309,279.5429077148437,0.053253173828125,0.8687725402414799,1.0000035166740415,9.935349225997923e-05,282.57940673828125,282.0765380859375,0.00015520304441452026,0.005136746913194656,0.0002783238887786865,0.6222779750823975,281.3993530273437,280.33709716796875,0.1787286326289177,0.14596359198912978,22.25
