datetime,iteration,island,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1550321109,1,3,242.56439916399464,57.86579365586745,12.013941756141701,2.0852498144623426,25.122847411281334,18.448794088112482,inf,631.1574620505252,0.8331599571620888,"[30.0, 394.0, 2.0, 166.0, 356.0, 241.0, 0.1708172009031947, 0.2087054598345733, 0.06915213983097662, 0.22243439474053572, 0.09145275509331398, 0.198312447958012, 0.578419535017158, 0.2954438138541418, 0.7631066031025213, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
1550351401,4,3,919.9711708183244,199.51916565263218,19.564447419570556,2.005563464755114,29.89033374193977,18.182753035495296,inf,893.4320512045431,0.20902069784031163,"[7.0, 535.0, 4.0, 392.0, 451.0, 390.0, 0.0629583266826049, 0.22483613743621067, 0.11493106253919326, 0.02757176877785948, 0.1109569472897983, 0.12380436417708439, 0.5582479223027862, 0.8342212652155255, 0.40416727305014666, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1550352183,5,6,249.63463975108,62.90930571821445,12.10311486218573,2.1287392706875914,24.126758005149856,16.853793700085596,inf,582.1004518390627,0.8120243857977518,"[23.0, 578.0, 4.0, 302.0, 447.0, 202.0, 0.13734909902105452, 0.15915776363119902, 0.01969986374444364, 0.029146276332484747, 0.12929990220468454, 0.011765185610054046, 0.7358588717504145, 0.838877781298541, 0.387794722929925, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
1550354041,6,3,373.0353468892936,55.2580977844113,13.92564870545381,1.7909363534153435,22.28023664817624,15.011242083021882,inf,496.40894509873556,0.7422129280594636,"[23.0, 599.0, 4.0, 224.0, 97.0, 98.0, 0.12538718967094042, 0.07930917146291441, 0.12299651361495526, 0.10761870566075388, 0.14027244701132918, 0.03287004417269771, 0.22421611463247498, 0.5600531891176358, 0.8836794893791824, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1550357510,11,6,271.0336599767102,66.3687599322793,12.654277093380752,2.201968937270578,27.358545802928127,19.047460685875837,inf,748.4900284509163,0.8356087501753999,"[10.0, 578.0, 2.0, 191.0, 168.0, 143.0, 0.21227694964339244, 0.09671199640456678, 0.0181566328931241, 0.04923267382178911, 0.12846009353819623, 0.12789437711983456, 0.21857801077385175, 0.3983263542257557, 0.05607122110281849, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
1550363190,13,3,919.9230451823616,199.48790238366723,19.56396002742901,2.005845541259786,29.8907520034218,18.183020915279478,inf,893.4570553300643,0.20909638368801786,"[21.0, 458.0, 4.0, 436.0, 74.0, 352.0, 0.10798158501535882, 0.15090532718482233, 0.20690245403058038, 0.12077192020161229, 0.24632092951850323, 0.17673680000843167, 0.770956974975231, 0.7505038697478251, 0.704476702290748, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1550364242,15,3,249.08575048016056,61.5052330904528,12.196931785599515,2.1445295698719162,25.97652883576573,17.95663098446852,inf,674.7800503553684,0.7405763732501986,"[24.0, 578.0, 3.0, 283.0, 391.0, 360.0, 0.22013466302535573, 0.05476126701831384, 0.20637038513879677, 0.17041833626377464, 0.1622593140701243, 0.1535039691524349, 0.5807281649681306, 0.30059190569166666, 0.17080533922649102, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
1550368978,17,6,279.82440960706685,68.52347848080332,12.72402060047324,2.1359082977001194,27.31424024761898,20.119359001061536,inf,746.0677203046486,0.816346842687417,"[11.0, 554.0, 2.0, 285.0, 474.0, 466.0, 0.06139000780405863, 0.0314887341581523, 0.030629333755368193, 0.010914111320244028, 0.036785705626726, 0.15610889348781024, 0.4818554717944644, 0.2670877695609037, 0.6457377694850491, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
