datetime,iteration,island,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1552694818,2,6,196.36261053291713,41.070999692083106,8.646990665736924,0.694754501648119,12.625443667183312,8.675245853999161,2.6895420238279995,159.4018277932192,0.45384014227394864,"[31.0, 478.0, 4.0, 282.0, 310.0, 261.0, 0.016116536109296496, 0.21028775654887813, 0.11660160205102696, 0.1583185163466821, 0.11710787289285561, 0.011019879925101863, 0.8758168203096581, 0.4284454496517867, 0.61732177701847, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 4.0, 1.0, 0.0, 9.0, 8.0, 9.0]"
1552696701,5,3,170.33229093135617,43.727490032509984,7.963866567136729,1.062514119567893,12.01886758420081,8.38163296281771,2.3565159908454953,144.45317800655303,0.6244664072893591,"[26.0, 398.0, 0.0, 434.0, 235.0, 495.0, 0.17328234062362405, 0.10409882728716247, 0.08000335778905324, 0.104687854159444, 0.23614986519497955, 0.1018869171358557, 0.6425065185242983, 0.5996660773856989, 0.9716596655927348, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 3.0, 4.0, 3.0, 9.0]"
1552699355,1,6,122.59278133991378,37.47513304663157,6.868908615535584,0.6586280281210221,12.550458843965032,8.887379363264012,3.2855321479568063,157.5140171940601,0.5528496981029801,"[29.0, 423.0, 3.0, 244.0, 289.0, 83.0, 0.19914046630465618, 0.19171960639010024, 0.19719558591197575, 0.2318203469193508, 0.14320585957747792, 0.07465502097153401, 0.3267428195450008, 0.10091539286591718, 0.18956037433388542, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 3.0, 5.0, 2.0, 4.0, 5.0, 0.0]"
1552699709,2,9,106.7058722470612,37.13057761715475,6.180202431849315,0.8399388693417564,11.98913170409882,8.28298259703896,1.826125076235108,143.73927901822748,0.7429563286458154,"[12.0, 396.0, 3.0, 457.0, 88.0, 451.0, 0.18498423143706932, 0.16358893460338084, 0.11118855831618127, 0.24503026014869717, 0.09712908705990643, 0.20261424266233458, 0.9777131640752275, 0.7502123371742706, 0.8396366638921743, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 8.0]"
1552700426,3,6,217.53204378501337,43.56290824902046,9.029023656867508,0.6437215481979046,13.27113679632891,9.034738599815249,3.38741051532546,176.1230718668752,0.23138880525801064,"[22.0, 553.0, 2.0, 504.0, 205.0, 193.0, 0.03020172092292031, 0.14588282827289006, 0.19734799537011377, 0.02193889262343469, 0.12292567536907845, 0.1327948883393324, 0.18925207890599877, 0.9006874614773229, 0.6204441979167342, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 4.0, 8.0, 1.0, 8.0]"
1552700874,6,6,119.65901426015242,35.57203150332548,7.3511092164585135,0.973915809802774,14.996595137986544,9.664227056694639,2.8357088515797995,224.89786573268165,0.6689759100309428,"[27.0, 495.0, 4.0, 306.0, 186.0, 269.0, 0.21260165100871808, 0.036214781630743174, 0.12494372609949955, 0.18068569685905572, 0.16852675935383954, 0.09862184063423725, 0.049129580747692025, 0.732116298973249, 0.277138423510592, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 3.0, 4.0, 5.0, 2.0, 2.0]"
1552702250,6,9,117.72313830126306,36.920820445158185,6.787410013886573,0.7736319196111919,11.432104243395074,8.090474709779814,2.314802509918761,130.69300743185164,0.6992754398780847,"[19.0, 587.0, 0.0, 389.0, 372.0, 135.0, 0.10448457643001877, 0.10265869399309308, 0.12151735315783865, 0.1350721790549928, 0.13919785617233943, 0.09472361677723287, 0.5914207696161703, 0.25382049585509553, 0.3365184165725822, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 4.0, 2.0, 1.0, 8.0, 6.0]"
1552702552,5,6,176.21828053506016,47.676040994906025,8.102080108350382,0.8121728315725949,12.360035181511307,8.651838167397285,2.8109931025435912,152.77046968819724,0.52904713080404,"[20.0, 358.0, 1.0, 450.0, 311.0, 79.0, 0.22325478028282425, 0.020466438061253544, 0.13410280148753778, 0.03628971732519765, 0.03576029682350195, 0.19583177540291857, 0.27065824217155393, 0.2575947417561942, 0.5795299933240361, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 4.0, 4.0, 4.0, 9.0, 0.0, 5.0]"
1552702808,12,9,155.3674541497,37.87545171658637,7.7467684124149985,0.591601048034581,12.240539353747904,8.491873979742351,2.6287108025282393,149.83080367065116,0.6352878546118966,"[7.0, 401.0, 3.0, 210.0, 407.0, 502.0, 0.02248622153039613, 0.059148895504558, 0.06836326819693435, 0.0670397325351862, 0.14182319461577492, 0.12434508409777925, 0.6266314973583978, 0.6681906452900855, 0.6746763715724629, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 7.0, 9.0, 4.0]"
1552702935,7,3,200.61608212267066,59.92774134946061,8.644217715800497,1.0000914120206537,12.51595737427667,8.679512793445655,2.980048101696547,156.64918899471058,0.45212270756762896,"[26.0, 559.0, 2.0, 335.0, 499.0, 369.0, 0.022672522791538502, 0.237980465709594, 0.13765064708198946, 0.09319469009639036, 0.07530922221751868, 0.14677230160962315, 0.35788333702561725, 0.4585950246042093, 0.48658219827669674, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 5.0, 3.0, 3.0, 3.0, 8.0, 9.0]"
1552703463,9,9,143.55715613886454,34.61567415337992,7.531745517821504,0.8768361988941376,11.354676652069143,8.020290723541875,2.1620188779394076,128.92868187304413,0.7123729412450919,"[30.0, 512.0, 3.0, 391.0, 362.0, 343.0, 0.07082620945721312, 0.0681023104756501, 0.226857550422443, 0.24007077694489923, 0.03698738548115969, 0.20094258616924246, 0.6279011655760348, 0.12164093003032736, 0.3646116064300164, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 3.0, 4.0, 3.0, 6.0, 9.0, 1.0]"
1552703823,9,6,100.75239183553413,35.11990918884607,6.277617362276615,1.0528980043411331,13.30970895928444,8.771992048912386,1.7756113764240644,177.1483525808565,0.7533576992273223,"[13.0, 368.0, 3.0, 181.0, 460.0, 251.0, 0.037415389053727696, 0.09310705484478274, 0.0584340563108753, 0.1052265897775992, 0.08397508988214335, 0.04011505346796097, 0.06711791637119247, 0.5498668544978997, 0.92569532343876, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 5.0, 8.0, 3.0, 5.0]"
1552704058,10,9,219.05219408739632,40.891250296012686,9.091590495654355,0.6044497209046598,13.457624776712668,9.185575398411869,3.6062980927897166,181.10766463079068,0.2611825530605896,"[11.0, 559.0, 4.0, 296.0, 380.0, 79.0, 0.1798651473723763, 0.02158126196244537, 0.10763234524012803, 0.13405701148922994, 0.013725568596567293, 0.058359372691280526, 0.9830849030433567, 0.586187669777909, 0.28105930117375494, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 8.0, 7.0, 8.0]"
