datetime,iteration,gpu,cvMseMean,cvMseStd,cvSmapeMean,cvSmapeStd,holdoutRmse,holdoutSmape,holdoutMape,holdoutMse,holdoutIoa,full_parameters
1544719266,1,1,223.9277869159731,62.73936117639112,0.2185451781090288,0.03200713225134694,13.048645522100397,0.20729229202594923,0.26013260095949065,170.26714996143076,0.9393418244093943,[145.0, 293.0, 2.0, 492.0, 154.0, 81.0, 0.24616600112193454, 0.16637124159823632, 0.08677714023115089, 0.016002568828796696, 0.21053089406187478, 0.17592682640235394, 0.593585686462664, 0.9246358004288019, 0.6395434654980465, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]
1544719372,1,0,353.57020148726724,125.24858506312563,0.2665406450235355,0.021296590348821472,17.774967798071305,0.27962018650210013,0.2845831413795199,315.94948022247183,0.9142966608125063,[37.0, 376.0, 2.0, 146.0, 141.0, 433.0, 0.031195194094957947, 0.07684425282276044, 0.21250680504227007, 0.21199635680507906, 0.05515192005204149, 0.07139671039338977, 0.8736732941347154, 0.9811080860529702, 0.8381463726250731, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]
1544719567,2,1,561.3933491320886,190.77285025105903,0.3575060956576549,0.06715669360119013,18.460289073282652,0.281521215089976,0.3014116305378213,340.7822726691589,0.9072065866091503,[97.0, 494.0, 3.0, 841.0, 228.0, 209.0, 0.1519480467684308, 0.05810833673139248, 0.19316582575660346, 0.06300726697853551, 0.12795916679618327, 0.09542710776415894, 0.9014894373347709, 0.7468274203784403, 0.418945436672566, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]
1544719712,2,0,202.36151615886178,62.74867915902361,0.207244133943793,0.026052311622765216,13.185238725477905,0.20446386813284664,0.30691274976853083,173.8505202478422,0.934841541666295,[58.0, 275.0, 1.0, 818.0, 230.0, 387.0, 0.04582979699376091, 0.12031158240470016, 0.12772524153473652, 0.15436650658331205, 0.07846064507165028, 0.1132121998809284, 0.43703040746963107, 0.514616423940737, 0.04795196338922435, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
1544719789,3,1,211.45546213463567,71.41497355331244,0.21014699483501031,0.03286118417797616,12.957526501015852,0.20705239282823776,0.30286968831065425,167.8974930245281,0.9368230341088694,[183.0, 193.0, 3.0, 657.0, 85.0, 60.0, 0.09343161206296265, 0.16989274525598044, 0.043714413190175015, 0.1834543369566883, 0.019813168388058876, 0.23696496099182884, 0.06392456481557623, 0.5750124894087251, 0.9599519192911874, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]
1544720101,4,1,840.1744773746511,321.8551870805201,0.45736415555423815,0.10144792947328742,34.365255370032244,0.48116474929301123,0.4728679044403673,1180.9707766475299,0.797389425546327,[90.0, 161.0, 3.0, 859.0, 191.0, 494.0, 0.016361449335393425, 0.2391707758353325, 0.2408336228248413, 0.06915602747304779, 0.18706661479869802, 0.03369705737211635, 0.6403512242453023, 0.9054994778496884, 0.28585862005664864, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]
1544720273,5,1,754.7814919818769,269.35116167394244,0.3818960511607571,0.06113811965075664,30.905170484678564,0.3965711060614253,0.46337288443355834,955.1295626870472,0.8030395483710542,[356.0, 348.0, 3.0, 325.0, 104.0, 261.0, 0.15695727224191375, 0.24130999524387817, 0.21544878373018658, 0.23437174813426773, 0.09306943875466195, 0.04830600683610939, 0.9494028092954955, 0.6279655989576239, 0.1106548982714228, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]
1544720397,3,0,173.4398816070725,51.643860375805346,0.1907939781405973,0.02621038350375678,11.963459139410842,0.19035566752947403,0.23805807143497598,143.12435458035281,0.9430978857425273,[10.0, 332.0, 3.0, 740.0, 86.0, 64.0, 0.010045527448995815, 0.14565469243396964, 0.10322063927931477, 0.2091488278952085, 0.043923066723960395, 0.05887511928060949, 0.8449672602292607, 0.3288590532517366, 0.9615202880049588, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]
1544720471,6,1,194.4714685665794,60.98057383630579,0.20391252973591373,0.027561189485004585,12.379059161655446,0.19869755660692087,0.2623235353976218,153.24110572776564,0.9440694881139555,[230.0, 406.0, 3.0, 325.0, 108.0, 168.0, 0.04468980923623983, 0.01702956395080286, 0.070050524875761, 0.159693166502907, 0.1792293961575155, 0.19585530213357175, 0.7513393574915881, 0.6207971392561267, 0.8443157246134677, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]
1544720586,4,0,220.80786747933408,81.61285535527287,0.21196038012560492,0.025296921372574513,14.416512769719438,0.21662155387094423,0.3475427619748026,207.83584043948363,0.9192405869726594,[251.0, 211.0, 1.0, 276.0, 161.0, 341.0, 0.03823675858121561, 0.2493833301113743, 0.1686108116241027, 0.21599697725502273, 0.1305136343864239, 0.03050240943925503, 0.330305649964775, 0.11117677018759387, 0.09828197647290907, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]
1544720766,5,0,168.4576902121703,68.01270956722782,0.18832265850229052,0.02556733081505767,11.35232470530027,0.18582781145962524,0.2620989879174399,128.87527621457085,0.9481011225816272,[223.0, 275.0, 1.0, 376.0, 90.0, 262.0, 0.024926030527440995, 0.15908609343684332, 0.017319269239901798, 0.07196795057449358, 0.12296493814872947, 0.05366961785741213, 0.426746122856344, 0.08965378530474567, 0.9941734499324478, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]
1544720781,7,1,180.63541883400865,51.07819597238542,0.19639353162130674,0.018052456244633423,13.965172005629961,0.2212256817180881,0.3189376653318846,195.02602914683075,0.9315113060948658,[59.0, 215.0, 0.0, 558.0, 140.0, 190.0, 0.19203757320397033, 0.0748975056391324, 0.12483639977857625, 0.15975629210652334, 0.24105849847156183, 0.060785143975500625, 0.7374043565227291, 0.13070760565052247, 0.8614142860324427, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
1544721026,6,0,228.0367499607965,111.35971415475544,0.21471608804013892,0.03574444291989897,12.562140079507873,0.19730965435528247,0.27012726764350986,157.8073633771781,0.9415629326220821,[172.0, 250.0, 1.0, 186.0, 253.0, 425.0, 0.16376135403034367, 0.08496777044323504, 0.1554970466772014, 0.12498476677551959, 0.24942385559531557, 0.03620045438418374, 0.9114642462222278, 0.5477325234075474, 0.6091081379821627, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]
1544721044,8,1,430.48979603464295,78.03612790832786,0.3076827723382944,0.03356393743652329,20.606913901966877,0.3154621917399143,0.36999934422672337,424.64490056307574,0.8696148811213581,[316.0, 420.0, 0.0, 855.0, 235.0, 332.0, 0.04423132901498215, 0.04744247160158858, 0.181378658697174, 0.08751886748501976, 0.1418436012984578, 0.24176440530640164, 0.8218291367889244, 0.2927027316919529, 0.672145193261606, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]
1544721289,9,1,401.71261034906354,95.27005048384929,0.31414794312797406,0.05299427302216276,17.903480650612888,0.2759975667382648,0.2729577735698396,320.53461940687004,0.9152256299824789,[74.0, 477.0, 1.0, 458.0, 109.0, 196.0, 0.13005729108087574, 0.10977119235820723, 0.24746520139935765, 0.23252251576268912, 0.0695909087812442, 0.01874445119589563, 0.9425338581213084, 0.07254316077231422, 0.7774297554926176, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]
