datetime,sensor.flower1_moisture,sensor.flower1_conductivity,sensor.flower1_temperature,sensor.flower1_light_intensity,sensor.dark_sky_precip_intensity,sensor.dark_sky_precip_probability,sensor.yr_symbol,sensor.dark_sky_humidity,sensor.dark_sky_temperature,sensor.dark_sky_apparent_temperature,sensor.dark_sky_cloud_coverage,sensor.dark_sky_visibility,sensor.flower1_battery,sensor.humidity,sensor.temperature,sensor.brightness,sensor.pressure,sun.sun_above_horizon,sun.sun_below_horizon,sensor.dark_sky_precip_intensity-1,sensor.dark_sky_precip_probability-1,sensor.yr_symbol-1,sensor.dark_sky_humidity-1,sensor.dark_sky_temperature-1,sensor.dark_sky_apparent_temperature-1,sensor.dark_sky_cloud_coverage-1,sensor.dark_sky_visibility-1,sensor.flower1_conductivity-1,sensor.flower1_temperature-1,sensor.flower1_moisture-1,sensor.flower1_battery-1,sensor.humidity-1,sensor.temperature-1,sensor.brightness-1,sensor.pressure-1,sun.sun_above_horizon-1,sun.sun_below_horizon-1,sensor.flower1_light_intensity-1,sin_cyclical_month,cos_cyclical_month,sin_cyclical_day_of_week,cos_cyclical_day_of_week,sin_cyclical_day_of_year,cos_cyclical_day_of_year,sin_cyclical_week_of_year,cos_cyclical_week_of_year,sin_cyclical_day,cos_cyclical_day,sin_cyclical_hour,cos_cyclical_hour,sin_cyclical_week_day,cos_cyclical_week_day,sin_cyclical_week,cos_cyclical_week
2018-06-23 21:00:00,0.3684210526315789,0.6219892320770757,0.096867469879518,0.0005392513856536894,0.0,0.0,0.022222222222222223,0.5374331550802138,0.19345630215195433,0.19345630215195433,0.8181818181818182,0.7597736625514404,0.0,0.7432193575912722,0.12559774964838263,0.0012041826527095728,0.855229489997017,0.0,1.0,0.0,0.0,0.022222222222222223,0.48930481283422456,0.22727272727272724,0.22727272727272724,0.9318181818181818,0.7872908984020097,0.6962312269764807,0.11903614457831337,0.39473684210526316,0.0,0.7008517447596264,0.14267854352242537,0.001977977210157778,0.8517663665702433,0.016129032258064516,0.9838709677419355,0.0008172160174339417,0.0,1.0,0.0,0.7499999999999997,0.0,1.0,0.0,1.0,5.581692217113223e-17,0.4477357683661729,0.2396009747518712,0.9268691298376935,0.0,0.7499999999999997,0.0,1.0
2018-06-23 22:00:00,0.34210526315789475,0.5942193255879853,0.0896385542168675,0.00032243897286509266,0.0,0.0,0.022222222222222223,0.7005347593582887,0.1656126482213439,0.1656126482213439,0.8636363636363636,0.770870076425632,0.0,0.7596050466264401,0.11078017704972307,0.0008845924410288391,0.8441752186510483,0.0,1.0,0.0,0.0,0.022222222222222223,0.5374331550802138,0.19345630215195433,0.19345630215195433,0.8181818181818182,0.7597736625514404,0.6219892320770757,0.096867469879518,0.3684210526315789,0.0,0.7432193575912722,0.12559774964838263,0.0012041826527095728,0.855229489997017,0.0,1.0,0.0005392513856536894,0.0,1.0,0.0,0.7499999999999997,0.0,1.0,0.0,1.0,5.581692217113223e-17,0.4477357683661729,0.36478640031203713,0.9813718920726615,0.0,0.7499999999999997,0.0,1.0
2018-06-23 23:00:00,0.35526315789473684,0.5797676395579484,0.06795180722891565,0.0005614885561961097,0.0,0.0,0.022222222222222223,0.7700534759358287,0.14130434782608692,0.14130434782608692,0.9466089466089466,0.7590722035166481,0.0,0.7821963795940761,0.08758470783787244,0.0006814714286735278,0.8374838435412071,0.0,1.0,0.0,0.0,0.022222222222222223,0.7005347593582887,0.1656126482213439,0.1656126482213439,0.8636363636363636,0.770870076425632,0.5942193255879853,0.0896385542168675,0.34210526315789475,0.0,0.7596050466264401,0.11078017704972307,0.0008845924410288391,0.8441752186510483,0.0,1.0,0.00032243897286509266,0.0,1.0,0.0,0.7499999999999997,0.0,1.0,0.0,1.0,5.581692217113223e-17,0.4477357683661729,0.4999999999999999,1.0,0.0,0.7499999999999997,0.0,1.0
2018-06-24 00:00:00,0.3157894736842105,0.5729668461320487,0.04096385542168673,0.0002779646317802523,0.0,0.0,0.044444444444444446,0.8101604278074865,0.1159420289855073,0.1159420289855073,0.7609427609427609,0.763668430335097,0.0,0.7938539589664111,0.04882459312839062,0.0009420899804496416,0.8184564991199755,0.0,1.0,0.0,0.0,0.022222222222222223,0.7700534759358287,0.14130434782608692,0.14130434782608692,0.9466089466089466,0.7590722035166481,0.5797676395579484,0.06795180722891565,0.35526315789473684,0.0,0.7821963795940761,0.08758470783787244,0.0006814714286735278,0.8374838435412071,0.0,1.0,0.0005614885561961097,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.5,1.0,0.5,1.0,0.0,1.0
2018-06-24 01:00:00,0.3157894736842105,0.5602153584584869,0.03614457831325301,0.00045030270348400876,0.0,0.0,0.022222222222222223,0.8502673796791442,0.07671577434423278,0.07671577434423278,0.610651974288338,0.7836833947945059,0.0,0.8290254408583696,0.026111416865407258,0.0006993597421616081,0.8037687439760349,0.0,1.0,0.0,0.0,0.044444444444444446,0.8101604278074865,0.1159420289855073,0.1159420289855073,0.7609427609427609,0.763668430335097,0.5729668461320487,0.04096385542168673,0.3157894736842105,0.0,0.7938539589664111,0.04882459312839062,0.0009420899804496416,0.8184564991199755,0.0,1.0,0.0002779646317802523,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.6352135996879629,0.9813718920726615,0.5,1.0,0.0,1.0
2018-06-24 02:00:00,0.32894736842105265,0.548880702748654,0.03132530120481929,0.0001778973643393615,0.0,0.0,0.044444444444444446,0.8903743315508019,0.03656126482213441,0.03656126482213441,0.898989898989899,0.7534538506760732,0.0,0.8614859511184255,0.013361462728551168,0.0005230946702593088,0.7841607211815155,0.0,1.0,0.0,0.0,0.022222222222222223,0.8502673796791442,0.07671577434423278,0.07671577434423278,0.610651974288338,0.7836833947945059,0.5602153584584869,0.03614457831325301,0.3157894736842105,0.0,0.8290254408583696,0.026111416865407258,0.0006993597421616081,0.8037687439760349,0.0,1.0,0.00045030270348400876,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.7603990252481287,0.9268691298376935,0.5,1.0,0.0,1.0
2018-06-24 03:00:00,0.34210526315789475,0.5460470388211959,0.018795180722891575,0.002951984389506279,0.0,0.0,0.044444444444444446,0.8903743315508019,0.05072463768115934,0.05072463768115934,0.7272727272727273,0.733539094650206,0.0,0.8854452367891756,0.0,0.0006980931710701625,0.7816838403300227,0.5573770491803278,0.4426229508196721,0.0,0.0,0.044444444444444446,0.8903743315508019,0.03656126482213441,0.03656126482213441,0.898989898989899,0.7534538506760732,0.548880702748654,0.03132530120481929,0.32894736842105265,0.0,0.8614859511184255,0.013361462728551168,0.0005230946702593088,0.7841607211815155,0.0,1.0,0.0001778973643393615,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.8662718463519157,0.8405339338365168,0.5,1.0,0.0,1.0
2018-06-24 04:00:00,0.34210526315789475,0.5381127798243128,0.01975903614457837,0.017706347044402073,0.0,0.0,0.044444444444444446,0.8703208556149731,0.07114624505928849,0.07114624505928849,0.803030303030303,0.6789054566832345,0.0,0.9124486050036629,0.002285513361462747,0.029308096804164817,0.7949179896900909,1.0,0.0,0.0,0.0,0.044444444444444446,0.8903743315508019,0.05072463768115934,0.05072463768115934,0.7272727272727273,0.733539094650206,0.5460470388211959,0.018795180722891575,0.34210526315789475,0.0,0.8854452367891756,0.0,0.0006980931710701625,0.7816838403300227,0.5573770491803278,0.4426229508196721,0.002951984389506279,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.9449799601939844,0.7287693905992977,0.5,1.0,0.0,1.0
2018-06-24 05:00:00,0.3157894736842105,0.5211107962595637,0.05060240963855421,0.03589635254810178,0.0,0.0,0.06666666666666667,0.8680926916221033,0.09508124725516033,0.09508124725516033,0.7878787878787878,0.7225896531452088,0.0,0.9359836248755619,0.0438966614849362,0.05613069345232877,0.8120500124815574,1.0,0.0,0.0,0.0,0.044444444444444446,0.8703208556149731,0.07114624505928849,0.07114624505928849,0.803030303030303,0.6789054566832345,0.5381127798243128,0.01975903614457837,0.34210526315789475,0.0,0.9124486050036629,0.002285513361462747,0.029308096804164817,0.7949179896900909,1.0,0.0,0.017706347044402073,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.9906859460363306,0.5998645650091766,0.5,1.0,0.0,1.0
2018-06-24 06:00:00,0.2894736842105263,0.5075092094077642,0.07469879518072291,0.05470343953435365,0.0,0.0,0.06666666666666667,0.8084893048128341,0.13133309378368657,0.13133309378368657,0.7609427609427609,0.7598471487360376,0.0,0.9192427821375401,0.0890094434398232,0.08259177916622655,0.8174788666375898,1.0,0.0,0.0,0.0,0.06666666666666667,0.8680926916221033,0.09508124725516033,0.09508124725516033,0.7878787878787878,0.7225896531452088,0.5211107962595637,0.05060240963855421,0.3157894736842105,0.0,0.9359836248755619,0.0438966614849362,0.05613069345232877,0.8120500124815574,1.0,0.0,0.03589635254810178,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,1.0,0.46337973827983464,0.5,1.0,0.0,1.0
2018-06-24 07:00:00,0.3157894736842105,0.4956078209124398,0.10843373493975902,0.09024955664641232,0.0,0.0,0.06666666666666667,0.6853832442067735,0.19960474308300388,0.19960474308300388,0.7444444444444445,0.755945700390145,0.0,0.8965132283362859,0.13150492264416294,0.09511869827977029,0.8173970691094494,1.0,0.0,0.0,0.0,0.06666666666666667,0.8084893048128341,0.13133309378368657,0.13133309378368657,0.7609427609427609,0.7598471487360376,0.5075092094077642,0.07469879518072291,0.2894736842105263,0.0,0.9192427821375401,0.0890094434398232,0.08259177916622655,0.8174788666375898,1.0,0.0,0.05470343953435365,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.9722313413114686,0.3294373656332509,0.5,1.0,0.0,1.0
2018-06-24 08:00:00,0.2982456140350877,0.4803060357041655,0.14120481927710832,0.10831169841949312,0.0,0.0,0.06666666666666667,0.5656990068754774,0.25592885375494057,0.25592885375494057,0.7848484848484849,0.7649176954732512,0.0,0.8737072155613017,0.15586242168520661,0.09634886654099238,0.8258954805375852,1.0,0.0,0.0,0.0,0.06666666666666667,0.6853832442067735,0.19960474308300388,0.19960474308300388,0.7444444444444445,0.755945700390145,0.4956078209124398,0.10843373493975902,0.3157894736842105,0.0,0.8965132283362859,0.13150492264416294,0.09511869827977029,0.8173970691094494,1.0,0.0,0.09024955664641232,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.9094394443525041,0.20797134010304,0.5,1.0,0.0,1.0
2018-06-24 09:00:00,0.2982456140350877,0.46103712099744976,0.173012048192771,0.11847408535737913,0.0,0.0,0.06666666666666667,0.5026737967914437,0.28620194035213786,0.28620194035213786,0.7222222222222222,0.7848858959970073,0.0,0.8161508561451941,0.27242458164700484,0.09194994982803963,0.8297130783695937,1.0,0.0,0.0,0.0,0.06666666666666667,0.5656990068754774,0.25592885375494057,0.25592885375494057,0.7848484848484849,0.7649176954732512,0.4803060357041655,0.14120481927710832,0.2982456140350877,0.0,0.8737072155613017,0.15586242168520661,0.09634886654099238,0.8258954805375852,1.0,0.0,0.10831169841949312,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.8162812968667384,0.10799024113268528,0.5,1.0,0.0,1.0
2018-06-24 10:00:00,0.2982456140350877,0.4491357325021253,0.19518072289156624,0.15892349857404145,0.0,0.0,0.06666666666666667,0.4385026737967914,0.3178224937118218,0.3178224937118218,0.6887052341597797,0.7874779541446209,1.0,0.7167769854330471,0.404063511429685,0.08878981609950705,0.8284232180767246,1.0,0.0,0.0,0.0,0.06666666666666667,0.5026737967914437,0.28620194035213786,0.28620194035213786,0.7222222222222222,0.7848858959970073,0.46103712099744976,0.173012048192771,0.2982456140350877,0.0,0.8161508561451941,0.27242458164700484,0.09194994982803963,0.8297130783695937,1.0,0.0,0.11847408535737913,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.6996660124830235,0.03690920944972452,0.5,1.0,0.0,1.0
2018-06-24 11:00:00,0.2982456140350877,0.40606404080476055,0.2925301204819276,0.23364039159657327,0.0,0.0,0.06666666666666667,0.392379679144385,0.3336327703916636,0.3336327703916636,0.6607744107744108,0.769326866549089,1.0,0.6227140589515081,0.4705786151179143,0.11943797860160901,0.8241433741171951,1.0,0.0,0.0,0.0,0.06666666666666667,0.4385026737967914,0.3178224937118218,0.3178224937118218,0.6887052341597797,0.7874779541446209,0.4491357325021253,0.19518072289156624,0.2982456140350877,1.0,0.7167769854330471,0.404063511429685,0.08878981609950705,0.8284232180767246,1.0,0.0,0.15892349857404145,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.568242413364671,0.0,0.5,1.0,0.0,1.0
2018-06-24 12:00:00,0.2631578947368421,0.35109096061207146,0.4255421686746988,0.5214116155860329,0.0,0.0,0.06666666666666667,0.3689839572192513,0.36511857707509876,0.36511857707509876,0.602020202020202,0.7577895355673131,1.0,0.6289553239470959,0.3882341529657111,0.0938706284828945,0.8148503831823373,1.0,0.0,0.0,0.0,0.06666666666666667,0.392379679144385,0.3336327703916636,0.3336327703916636,0.6607744107744108,0.769326866549089,0.40606404080476055,0.2925301204819276,0.2982456140350877,1.0,0.6227140589515081,0.4705786151179143,0.11943797860160901,0.8241433741171951,1.0,0.0,0.23364039159657327,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.4317575866353291,0.0,0.5,1.0,0.0,1.0
2018-06-24 13:00:00,0.23684210526315788,0.35335789175403803,0.37831325301204816,0.5232573007410538,0.0,0.0,0.06666666666666667,0.35561497326203206,0.375211744776962,0.375211744776962,0.5900673400673401,0.7923280423280423,1.0,0.6716581176840442,0.33192686357243334,0.10264509799260822,0.8006243594768807,1.0,0.0,0.0,0.0,0.06666666666666667,0.3689839572192513,0.36511857707509876,0.36511857707509876,0.602020202020202,0.7577895355673131,0.35109096061207146,0.4255421686746988,0.2631578947368421,1.0,0.6289553239470959,0.3882341529657111,0.0938706284828945,0.8148503831823373,1.0,0.0,0.5214116155860329,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.30033398751697676,0.03690920944972435,0.5,1.0,0.0,1.0
2018-06-24 14:00:00,0.21052631578947367,0.35732502125247945,0.3118072289156626,0.15274712445588423,0.0,0.0,0.06666666666666667,0.3868092691622103,0.3833992094861659,0.3833992094861659,0.6696969696969697,0.7822403933515045,1.0,0.7003874652804988,0.31468232128661383,0.10150633746658816,0.7936733993308205,1.0,0.0,0.0,0.0,0.06666666666666667,0.35561497326203206,0.375211744776962,0.375211744776962,0.5900673400673401,0.7923280423280423,0.35335789175403803,0.37831325301204816,0.23684210526315788,1.0,0.6716581176840442,0.33192686357243334,0.10264509799260822,0.8006243594768807,1.0,0.0,0.5232573007410538,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.18371870313326166,0.10799024113268522,0.5,1.0,0.0,1.0
2018-06-24 15:00:00,0.21052631578947367,0.36214224992915844,0.24337349397590363,0.11427681941749732,0.0,0.0,0.06666666666666667,0.4291443850267379,0.3715415019762845,0.3715415019762845,0.8232323232323232,0.7552175191064082,1.0,0.7097167033107525,0.28035630567276143,0.09199952710706046,0.7959990044072612,1.0,0.0,0.0,0.0,0.06666666666666667,0.3868092691622103,0.3833992094861659,0.3833992094861659,0.6696969696969697,0.7822403933515045,0.35732502125247945,0.3118072289156626,0.21052631578947367,1.0,0.7003874652804988,0.31468232128661383,0.10150633746658816,0.7936733993308205,1.0,0.0,0.15274712445588423,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.09056055564749592,0.20797134010303994,0.5,1.0,0.0,1.0
2018-06-24 16:00:00,0.21052631578947367,0.3587418532162086,0.21686746987951805,0.0446244419860017,0.0,0.0,0.06666666666666667,0.47370766488413546,0.34782608695652173,0.34782608695652173,0.8400673400673401,0.7668283362727807,1.0,0.72741472135877,0.25710267229254574,0.06790642575546399,0.788291408776485,1.0,0.0,0.0,0.0,0.06666666666666667,0.4291443850267379,0.3715415019762845,0.3715415019762845,0.8232323232323232,0.7552175191064082,0.36214224992915844,0.24337349397590363,0.21052631578947367,1.0,0.7097167033107525,0.28035630567276143,0.09199952710706046,0.7959990044072612,1.0,0.0,0.11427681941749732,0.0,1.0,0.5,1.0,0.033971857779384385,0.9991493232115758,0.0,1.0,0.0,0.5522642316338265,0.027768658688531483,0.32943736563325077,0.5,1.0,0.0,1.0
