datetime,sensor.flower1_moisture,sensor.flower1_conductivity,sensor.flower1_temperature,sensor.flower1_light_intensity,sensor.dark_sky_precip_intensity-1,sensor.dark_sky_precip_probability-1,sensor.yr_symbol-1,sensor.dark_sky_humidity-1,sensor.dark_sky_temperature-1,sensor.dark_sky_apparent_temperature-1,sensor.dark_sky_cloud_coverage-1,sensor.dark_sky_visibility-1,sensor.flower1_conductivity-1,sensor.flower1_temperature-1,sensor.flower1_moisture-1,sensor.flower1_battery-1,sensor.humidity-1,sensor.temperature-1,sensor.brightness-1,sensor.pressure-1,sun.sun_above_horizon-1,sun.sun_below_horizon-1,sensor.flower1_light_intensity-1,sin_cyclical_month,cos_cyclical_month,sin_cyclical_day_of_week,cos_cyclical_day_of_week,sin_cyclical_day_of_year,cos_cyclical_day_of_year,sin_cyclical_week_of_year,cos_cyclical_week_of_year,sin_cyclical_day,cos_cyclical_day,sin_cyclical_hour,cos_cyclical_hour,sin_cyclical_week_day,cos_cyclical_week_day,sin_cyclical_week,cos_cyclical_week
2018-07-04 10:00:00,18.5,143.66666666666666,23.73333333333333,4899.666666666667,0.01395,0.5,4.0,55.5,22.983333333333334,22.983333333333334,55.45454545454545,13.270833333333334,150.66666666666666,22.5,20.0,100.0,31.005357142857147,35.52439024390244,722.3936363636367,1013.068899082569,1.0,0.0,2936.6666666666665,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,0.3984010898462418,-0.9172113015054528,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 11:00:00,17.0,127.0,26.666666666666668,7709.0,0.012700000000000001,1.0,46.0,50.5,24.38181818181818,24.38181818181818,62.90909090909091,13.135454545454543,143.66666666666666,23.73333333333333,18.5,100.0,28.04901960784313,38.28333333333333,803.4165822784807,1012.9313513513516,1.0,0.0,4899.666666666667,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 12:00:00,17.0,100.0,31.766666666666666,39169.0,0.0127,1.0,3.0,45.5,25.591666666666665,25.591666666666665,80.0909090909091,13.188333333333338,127.0,26.666666666666668,17.0,100.0,26.346511627906985,39.785714285714285,1448.9061904761913,1012.5250476190478,1.0,0.0,7709.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 13:00:00,16.0,83.33333333333333,34.93333333333333,32285.666666666668,0.005933333333333333,0.0,3.0,41.5,26.690909090909088,26.690909090909088,84.81818181818181,13.477272727272727,100.0,31.766666666666666,17.0,100.0,27.566666666666666,36.525862068965516,922.8404166666672,1012.4160185185184,1.0,0.0,39169.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.3984010898462412,-0.9172113015054532,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 14:00:00,15.0,72.0,37.36666666666667,36213.333333333336,0.005933333333333333,0.0,3.0,41.0,27.3,27.3,94.66666666666667,13.266666666666666,83.33333333333333,34.93333333333333,16.0,100.0,30.29189189189189,32.85,766.3370833333335,1012.2486666666664,1.0,0.0,32285.666666666668,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 15:00:00,14.0,72.66666666666667,32.666666666666664,15036.333333333334,0.005933333333333333,0.0,4.0,41.5,27.65,27.65,91.0,13.22,72.0,37.36666666666667,15.0,100.0,31.619047619047613,32.14705882352942,747.4723863636369,1011.9799065420561,1.0,0.0,36213.333333333336,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 16:00:00,13.0,69.0,29.26666666666667,6498.0,0.0127,1.5,4.0,41.5,27.85,27.85,86.5,12.425454545454546,72.66666666666667,32.666666666666664,14.0,100.0,33.03589743589744,31.743478260869573,707.8486666666666,1011.4476146788994,1.0,0.0,15036.333333333334,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 17:00:00,13.0,66.66666666666667,28.333333333333332,4027.6666666666665,0.07493333333333332,4.0,9.0,44.666666666666664,27.21666666666667,27.266666666666666,78.25,11.641666666666666,69.0,29.26666666666667,13.0,100.0,33.494736842105254,31.389473684210518,634.1836708860758,1011.1135238095244,1.0,0.0,6498.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 18:00:00,12.0,64.66666666666667,26.5,1741.6666666666667,0.15746666666666667,5.0,4.0,47.5,26.272727272727266,26.272727272727266,68.5,11.3275,66.66666666666667,28.333333333333332,13.0,100.0,34.18913043478261,31.099999999999998,552.7951807228919,1011.0012380952383,1.0,0.0,4027.6666666666665,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.979084087682323,0.2034560130526333,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
2018-07-04 19:00:00,36.5,245.66666666666666,23.366666666666664,922.6666666666666,0.047,2.5,3.0,48.5,25.14,25.14,40.888888888888886,12.882727272727273,64.66666666666667,26.5,12.0,100.0,35.32222222222222,30.959999999999997,407.26101123595527,1010.9989423076923,1.0,0.0,1741.6666666666667,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.32320965745446006,0.9463273837991641,0.40673664307580015,0.9135454576426009,0.5877852522924731,0.8090169943749475,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009
