datetime,sensor.flower1_moisture,sensor.flower1_conductivity,sensor.flower1_temperature,sensor.flower1_light_intensity,sensor.flower1_battery,sensor.dark_sky_precip_intensity,sensor.dark_sky_precip_probability,sensor.yr_symbol,sensor.dark_sky_humidity,sensor.dark_sky_temperature,sensor.dark_sky_apparent_temperature,sensor.dark_sky_cloud_coverage,sensor.dark_sky_visibility,sensor.humidity,sensor.temperature,sensor.brightness,sensor.pressure,sun.sun_above_horizon,sun.sun_below_horizon,sensor.dark_sky_precip_intensity-1,sensor.dark_sky_precip_probability-1,sensor.yr_symbol-1,sensor.dark_sky_humidity-1,sensor.dark_sky_temperature-1,sensor.dark_sky_apparent_temperature-1,sensor.dark_sky_cloud_coverage-1,sensor.dark_sky_visibility-1,sensor.flower1_conductivity-1,sensor.flower1_temperature-1,sensor.flower1_moisture-1,sensor.flower1_battery-1,sensor.humidity-1,sensor.temperature-1,sensor.brightness-1,sensor.pressure-1,sun.sun_above_horizon-1,sun.sun_below_horizon-1,sensor.flower1_light_intensity-1,sin_cyclical_month,cos_cyclical_month,sin_cyclical_day_of_week,cos_cyclical_day_of_week,sin_cyclical_day_of_year,cos_cyclical_day_of_year,sin_cyclical_week_of_year,cos_cyclical_week_of_year,sin_cyclical_day,cos_cyclical_day,sin_cyclical_hour,cos_cyclical_hour,sin_cyclical_week_day,cos_cyclical_week_day,sin_cyclical_week,cos_cyclical_week
2018-07-03,0.41281260705721134,0.2726550103793745,0.6741747295074442,0.4690565219102734,1.0,0.038286852631757004,0.01862657091561939,0.7622811970638058,0.3620816888055215,0.4433363435748492,0.4385160511249127,0.4514289831074436,0.8801483948323823,0.12105244152445822,0.6860116888542951,0.6094818984961621,0.4013502571993781,0.4032647772918412,0.5967352227081587,0.0,0.0,0.04658385093167702,0.043863049728468405,0.37623081302767203,0.3721401433278968,0.036665240975487096,0.8833113246338186,0.1377486183763336,0.6585774674015308,0.10890111440259559,1.0,0.0,0.653065552141302,1.0,0.35919776993861896,0.2733296269251194,0.7266703730748806,0.6856959093512237,1.0,0.0,1.0,0.75,0.33472254144807223,0.9155587378188068,0.46965902073819593,0.8270909152852017,0.7044885311072939,0.9567727288213004,0.0,0.0,1.0,0.75,0.46965902073819593,0.8270909152852017
2018-07-04,0.4474820143884893,0.3399126695629045,0.6455459211902933,0.4985396854576102,1.0,0.11547244663389845,0.08381956912028725,0.5323868677905945,0.6436355332502014,0.38110742950395476,0.37704823578806645,0.7400718631341263,0.7921027570944081,0.498568140995608,0.7019952111108538,0.3558226193571611,0.27118075810002534,0.39614417472376484,0.6038558252762354,0.038286852631757004,0.01862657091561939,0.7622811970638058,0.3620816888055215,0.4433363435748492,0.4385160511249127,0.5274584422647994,0.8801483948323823,0.2726550103793745,0.6741747295074442,0.41281260705721134,1.0,0.12105244152445822,0.6860116888542951,0.6094818984961621,0.4013502571993781,0.27170574522177066,0.728294254778229,0.4690565219102734,1.0,0.0,1.0,0.2500000000000001,0.3670353139005505,0.8979862776220179,0.46965902073819593,0.8270909152852017,0.795511468892706,0.9045084971874737,0.0,0.0,1.0,0.2500000000000001,0.46965902073819593,0.8270909152852017
2018-07-05,0.4290167865707434,0.38136137955492505,0.5178343505345768,0.5485068378909188,1.0,0.24349558958521703,0.07450628366247757,0.6832298136645963,0.6483375897103442,0.3004922892047858,0.2972251067734104,0.5183957363318277,0.873155522822402,0.6714700038241207,0.6903282971798546,0.37924117828478715,0.33138159055572297,0.3919186015365489,0.6080813984634513,0.11547244663389845,0.08381956912028725,0.5323868677905945,0.6436355332502014,0.38110742950395476,0.37704823578806645,0.8647144217583967,0.7921027570944081,0.3399126695629045,0.6455459211902933,0.4474820143884893,1.0,0.498568140995608,0.7019952111108538,0.3558226193571611,0.27118075810002534,0.26301530138077533,0.7369846986192247,0.4985396854576102,1.0,0.0,0.5000000000000002,0.0,0.39901954003839646,0.8788037799459334,0.46965902073819593,0.8270909152852017,0.873619137466152,0.8345653031794291,0.0,0.0,0.5000000000000002,0.0,0.46965902073819593,0.8270909152852017
2018-07-06,0.650599520383693,0.31394345721857025,0.5119805098607072,0.3114467375448718,1.0,0.24349558958521703,0.07450628366247757,0.13975155279503107,0.7177627550191323,0.3649850554826531,0.3610166582763779,0.5057546764133528,0.8587717230111,0.6829348428747318,0.682593354754273,0.4254583145355603,0.6807839712242892,0.38635078745457024,0.61364921254543,0.24349558958521703,0.07450628366247757,0.6832298136645963,0.6483375897103442,0.3004922892047858,0.2972251067734104,0.6057037048886614,0.873155522822402,0.38136137955492505,0.5178343505345768,0.4290167865707434,1.0,0.6714700038241207,0.6903282971798546,0.37924117828478715,0.33138159055572297,0.25785813860860324,0.7421418613913967,0.5485068378909188,1.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.4306465896474974,0.8580284157239162,0.46965902073819593,0.8270909152852017,0.9353978569087952,0.75,0.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.46965902073819593,0.8270909152852017
2018-07-07,0.3646928610957388,0.26715577622129616,0.5213032186769423,0.33678749929038887,1.0,0.0,0.0,0.17598343685300208,0.5055643144922115,0.35995237131260427,0.35603869330510307,0.6520882591352385,0.8774588286746967,0.5723263346238199,0.6520585438434066,0.31067711589532443,0.8735098683197994,0.379241881974901,0.6207581180250992,0.24349558958521703,0.07450628366247757,0.13975155279503107,0.7177627550191323,0.3649850554826531,0.3610166582763779,0.5909336435441779,0.8587717230111,0.31394345721857025,0.5119805098607072,0.650599520383693,1.0,0.6829348428747318,0.682593354754273,0.4254583145355603,0.6807839712242892,0.25106281824997656,0.7489371817500234,0.3114467375448718,1.0,0.0,0.0,0.7499999999999997,0.4618881522351072,0.8356787817206149,0.46965902073819593,0.8270909152852017,0.9781476007338056,0.6545084971874737,0.0,0.0,0.0,0.7499999999999997,0.46965902073819593,0.8270909152852017
2018-07-08,0.4820143884892086,0.2690222171559169,0.49800545083659475,0.4933969503638135,1.0,0.0,0.0,0.04658385093167702,0.5788708574243621,0.30436988562526507,0.301060542994257,0.4685088533828568,0.887281124282564,0.4480221469481072,0.6658415574024392,0.613971626593161,0.9418465754483687,0.37501630878768505,0.6249836912123151,0.0,0.0,0.17598343685300208,0.5055643144922115,0.35995237131260427,0.35603869330510307,0.7619126601376747,0.8774588286746967,0.26715577622129616,0.5213032186769423,0.3646928610957388,1.0,0.5723263346238199,0.6520585438434066,0.31067711589532443,0.8735098683197994,0.2423866502920871,0.7576133497079128,0.33678749929038887,1.0,0.0,0.5,1.0,0.49271626237157157,0.8117748838853406,0.46965902073819593,0.8270909152852017,0.9999999999999999,0.5522642316338269,0.0,0.0,0.5,1.0,0.46965902073819593,0.8270909152852017
2018-07-09,0.4927426479868737,0.26036682501594455,0.29902920827346363,0.17192836713650184,1.0,0.04308712490827625,0.022351885098743265,0.6314699792960663,0.9202521277201452,0.19393025793700683,0.19182169956660522,0.5640334939406706,0.8581154688686304,0.6300626024474669,0.5683419162223579,0.2233512914170345,0.8659363909217433,0.36656516241325315,0.6334348375867475,0.0,0.0,0.04658385093167702,0.5788708574243621,0.30436988562526507,0.301060542994257,0.5474148963399028,0.887281124282564,0.2690222171559169,0.49800545083659475,0.4820143884892086,1.0,0.4480221469481072,0.6658415574024392,0.613971626593161,0.9418465754483687,0.23722948751991507,0.762770512480085,0.4933969503638135,1.0,0.0,0.5000000000000001,1.0,0.5231033247231751,0.7863381194440318,0.6787159472735029,0.6180339887498948,1.0,0.44773576836617335,0.0,0.0,0.5000000000000001,1.0,0.6787159472735029,0.6180339887498948
2018-07-10,0.5673175745118192,0.2138334591902559,0.0,0.06888110796366222,1.0,0.032676015133448366,0.07450628366247757,1.0,1.0,0.02248802540859613,0.02224351836408685,0.7198749013313138,0.8018878454188184,0.9498524006323533,0.0,0.0,0.6106812153934074,0.35811401603882126,0.6418859839611794,0.04308712490827625,0.022351885098743265,0.6314699792960663,0.9202521277201452,0.19393025793700683,0.19182169956660522,0.6590277523858277,0.8581154688686304,0.26036682501594455,0.29902920827346363,0.4927426479868737,1.0,0.6300626024474669,0.5683419162223579,0.2233512914170345,0.8659363909217433,0.22691516197557096,0.7730848380244294,0.17192836713650184,1.0,0.0,1.0,0.75,0.5530221387537023,0.7593912577458408,0.6787159472735029,0.6180339887498948,0.9781476007338057,0.34549150281252633,0.0,0.0,1.0,0.75,0.6787159472735029,0.6180339887498948
2018-07-11,0.5875299760191847,0.2516956290451281,0.19188185846682085,0.15624510354733953,0.0,0.0064563724122183915,0.01862657091561939,0.1490683229813665,0.8237564490901889,0.13402655801139404,0.13256931856997156,0.4477507440803078,0.8652589565834384,0.8923045315332817,0.4854246146576538,0.2265505906396134,0.553750646950909,0.35388844285160526,0.6461115571483953,0.032676015133448366,0.07450628366247757,1.0,1.0,0.02248802540859613,0.02224351836408685,0.8411158970521139,0.8018878454188184,0.2138334591902559,0.0,0.5673175745118192,1.0,0.9498524006323533,0.0,0.0,0.6106812153934074,0.21660083643122688,0.7833991635687736,0.06888110796366222,1.0,0.0,1.0,0.2500000000000001,0.5824459230726013,0.7309584198814817,0.6787159472735029,0.6180339887498948,0.9353978569087953,0.2500000000000001,0.0,0.0,1.0,0.2500000000000001,0.6787159472735029,0.6180339887498948
2018-07-12,0.5107913669064749,0.4170382297675668,0.4586824505850114,0.2904757618656898,1.0,0.0064563724122183915,0.01862657091561939,0.6521739130434783,0.8683485082375538,0.2614996363325145,0.26013954594173855,0.38609636361035166,0.8306173444724555,0.8690503951332744,0.5935849131106042,0.27325099249713347,0.613408939804062,0.34543729647717336,0.6545627035228272,0.0064563724122183915,0.01862657091561939,0.1490683229813665,0.8237564490901889,0.13402655801139404,0.13256931856997156,0.5231607159332385,0.8652589565834384,0.2516956290451281,0.19188185846682085,0.5875299760191847,0.0,0.8923045315332817,0.4854246146576538,0.2265505906396134,0.553750646950909,0.21144367365905484,0.7885563263409456,0.15624510354733953,1.0,0.0,0.5000000000000002,0.0,0.6113483394079557,0.7010650570915875,0.6787159472735029,0.6180339887498948,0.8736191374661523,0.16543469682057105,0.0,0.0,0.5000000000000002,0.0,0.6787159472735029,0.6180339887498948
2018-07-13,0.5823912298732443,0.6364925968614239,0.46846825882071524,0.32671360144341344,1.0,0.02456806880454639,0.03725314183123878,0.07453416149068325,0.8391058700371017,0.2661162911910086,0.26322287095189717,0.4035025147141314,0.9447954024744029,0.9004959822967817,0.5644085437668704,0.4457807603167712,0.700966589608346,0.46023203472987356,0.5397679652701266,0.0064563724122183915,0.01862657091561939,0.6521739130434783,0.8683485082375538,0.2614996363325145,0.26013954594173855,0.4511225334097555,0.8306173444724555,0.4170382297675668,0.4586824505850114,0.5107913669064749,1.0,0.8690503951332744,0.5935849131106042,0.27325099249713347,0.613408939804062,0.20112934811471073,0.7988706518852897,0.2904757618656898,1.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.6397035161828044,0.6697379279844026,0.6787159472735029,0.6180339887498948,0.7955114688927061,0.09549150281252633,0.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.6787159472735029,0.6180339887498948
2018-07-14,0.4151678657074341,0.42878187509803783,0.6090124246851566,0.3564788273525686,1.0,0.0,0.0,0.02329192546583851,0.5330497151165785,0.4115676753997816,0.40709279625414135,0.0,0.980318058895971,0.7065172484051899,0.6426145773737136,0.8719573483548428,0.6171595077944338,1.0,0.0,0.02456806880454639,0.03725314183123878,0.07453416149068325,0.8391058700371017,0.2661162911910086,0.26322287095189717,0.4714602203784281,0.9447954024744029,0.6364925968614239,0.46846825882071524,0.5823912298732443,1.0,0.9004959822967817,0.5644085437668704,0.4457807603167712,0.700966589608346,0.34123227009205137,0.6587677299079486,0.32671360144341344,1.0,0.0,0.0,0.7499999999999997,0.6674860716737074,0.6370050745832048,0.6787159472735029,0.6180339887498948,0.704488531107294,0.04322727117869962,0.0,0.0,0.0,0.7499999999999997,0.6787159472735029,0.6180339887498948
2018-07-15,0.7522597306769969,0.348048946519781,0.5977787492639869,0.21465941299829677,1.0,0.0,0.0,0.11180124223602488,0.4891868797748158,0.4432548318604525,0.4384354256683362,0.5735249253768514,0.9870532704680473,0.6083293949438849,0.6826431984980325,0.6635506535748579,0.407132067537374,0.32008385735387695,0.679916142646123,0.0,0.0,0.02329192546583851,0.5330497151165785,0.4115676753997816,0.40709279625414135,0.0,0.980318058895971,0.42878187509803783,0.6090124246851566,0.4151678657074341,1.0,0.7065172484051899,0.6426145773737136,0.8719573483548428,0.6171595077944338,1.0,0.0,0.3564788273525686,1.0,0.0,0.5,1.0,0.6946711367308258,0.6028957972248964,0.6787159472735029,0.6180339887498948,0.6045284632676536,0.010926199633097211,0.0,0.0,0.5,1.0,0.6787159472735029,0.6180339887498948
2018-07-16,0.572342126298961,0.47972967175653286,0.5563201031993351,0.2689446810032329,1.0,0.036561929165820996,0.047896896640164145,0.16304347826086957,0.5183673135395045,0.4475164314926203,0.442683767034088,0.5865559139537991,0.9593292225146286,0.5691408560933177,0.6609676627875722,0.1695904019379256,0.22345915086311116,0.30740713779222906,0.6925928622077708,0.0,0.0,0.11180124223602488,0.4891868797748158,0.4432548318604525,0.4384354256683362,0.6701177262854422,0.9870532704680473,0.348048946519781,0.5977787492639869,0.7522597306769969,1.0,0.6083293949438849,0.6826431984980325,0.6635506535748579,0.407132067537374,0.17018637148167762,0.829813628518322,0.21465941299829677,1.0,0.0,0.5000000000000001,1.0,0.7212343770391788,0.567440628332235,0.858109730072502,0.3382612127177163,0.5000000000000001,0.0,0.0,0.0,0.5000000000000001,1.0,0.858109730072502,0.3382612127177163
2018-07-17,0.4140687450039969,0.1904901552919994,0.36876927928587006,0.18604297974016915,1.0,0.0,0.0,0.07246376811594203,0.6894568406792186,0.294371494340029,0.2911708618807048,0.4146403491198755,0.9875347028102731,0.7326253817617916,0.6401953981600362,0.16515395799326604,0.38422089758647776,0.29895599141779716,0.7010440085822027,0.036561929165820996,0.047896896640164145,0.16304347826086957,0.5183673135395045,0.4475164314926203,0.442683767034088,0.6853433878915144,0.9593292225146286,0.47972967175653286,0.5563201031993351,0.572342126298961,1.0,0.5691408560933177,0.6609676627875722,0.1695904019379256,0.22345915086311116,0.15471488316516147,0.8452851168348381,0.2689446810032329,1.0,0.0,1.0,0.75,0.7471520149011511,0.5306713050831788,0.858109730072502,0.3382612127177163,0.3954715367323467,0.010926199633097156,0.0,0.0,1.0,0.75,0.858109730072502,0.3382612127177163
2018-07-18,0.8185451638689049,0.34230394129321334,0.3336628803409434,0.28295668871354146,1.0,0.0,0.0,0.11978704525288376,0.6520798966416836,0.27145366178268204,0.26850220956054366,0.5260696760040361,0.9910023908065662,0.6360308913840138,0.4953500724990127,0.7437380099909826,0.5622465100897819,0.2876721242141055,0.7123278757858951,0.0,0.0,0.07246376811594203,0.6894568406792186,0.294371494340029,0.2911708618807048,0.4844738836692028,0.9875347028102731,0.1904901552919994,0.36876927928587006,0.4140687450039969,1.0,0.7326253817617916,0.6401953981600362,0.16515395799326604,0.38422089758647776,0.14440055762081735,0.8555994423791822,0.18604297974016915,1.0,0.0,1.0,0.2500000000000001,0.7724008505207531,0.49262074100181535,0.858109730072502,0.3382612127177163,0.29551146889270624,0.043227271178699456,0.0,0.0,1.0,0.2500000000000001,0.858109730072502,0.3382612127177163
2018-07-19,0.7734334271713066,0.5729660316488822,0.34702452191643246,0.16813765344302548,1.0,0.0,0.0,0.15139751552795033,0.5810118764958121,0.2897139325088102,0.28656394063074114,0.5530292988084943,0.9684199561276045,0.6405965395430082,0.5524753001893226,0.19099166363785283,0.5209579241559112,0.28201848555903986,0.71798151444096,0.0,0.0,0.11978704525288376,0.6520798966416836,0.27145366178268204,0.26850220956054366,0.6146700859076084,0.9910023908065662,0.34230394129321334,0.3336628803409434,0.8185451638689049,1.0,0.6360308913840138,0.4953500724990127,0.7437380099909826,0.5622465100897819,0.13062899639332093,0.8693710036066795,0.28295668871354146,1.0,0.0,0.5000000000000002,0.0,0.7969582827705799,0.4533229964962992,0.858109730072502,0.3382612127177163,0.20448853110729404,0.09549150281252627,0.0,0.0,0.5000000000000002,0.0,0.858109730072502,0.3382612127177163
2018-07-20,0.6200753682768072,0.2866323189933439,0.3163618678010092,0.11606840630684544,1.0,0.04790069964665943,0.03104428485936565,0.1863354037267081,0.6399556629770464,0.30897983655985295,0.3056203710097415,0.855856967933055,0.9550537960562832,0.5603816520965966,0.5182941310602637,0.2867820178613591,0.2675571689695649,0.2721049551259955,0.7278950448740048,0.0,0.0,0.15139751552795033,0.5810118764958121,0.2897139325088102,0.28656394063074114,0.6461702358328548,0.9684199561276045,0.5729660316488822,0.34702452191643246,0.7734334271713066,1.0,0.6405965395430082,0.5524753001893226,0.19099166363785283,0.5209579241559112,0.1237289301756944,0.8762710698243051,0.16813765344302548,1.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.8208023294228812,0.4128132483701742,0.858109730072502,0.3382612127177163,0.12638086253384798,0.16543469682057077,0.0,0.0,3.2049378106392725e-16,0.24999999999999978,0.858109730072502,0.3382612127177163
