,MT00007,MT00008,MT00004,MT00003,MT00005,evaporation_from_the_top_of_canopy,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_reservoir_content,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_4,sub_surface_runoff,surface_net_solar_radiation,surface_net_thermal_radiation,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_4,MT00007-1,MT00008-1,MT00004-1,MT00003-1,MT00005-1
0,0.4546612623045744,0.54360607546439,0.5646301572227499,0.5278359607696671,0.6030654795650761,0.9630428749324906,0.04324436231005791,0.33537928850093446,0.09923806922919369,0.8481583267573356,0.0043565244712063,0.18685791498242935,0.18189150425486458,0.1724739553286795,0.5374933244571171,0.12035693401638238,0.2685994636232834,0.528790451874557,0.00032901347541604243,0.684237335977331,0.2642109300078826,0.00440769035650312,0.38704647720784996,0.36620596735390953,0.624874570900449,0.4546612623045744,0.54360607546439,0.5646301572227499,0.5278359607696671,0.6030654795650761
1,0.48025477707006353,0.49583537482861756,0.5643136013506383,0.5333480322059305,0.6027273752035183,0.9610582014395546,0.04612752276539633,0.4084736330807804,0.08834710179558954,0.7375743155236901,0.03706847830520357,0.1484043539797574,0.15541299410426238,0.17837930526719734,0.5294786626590016,0.11990753644394078,0.16128780148155827,0.6657788930611919,0.001283724989567193,0.7798458165063089,0.15858917520433485,0.016460850771514674,0.383436795651268,0.3586392356592093,0.623818325851596,0.4546612623045744,0.54360607546439,0.5646301572227499,0.5278359607696671,0.6030654795650761
2,0.49137232194557035,0.4766046055983194,0.5394112060778727,0.5635541836766547,0.5761298320943129,0.9108638797323412,0.04823128609658906,0.4406416984093107,0.08434628251519083,0.8632401687069058,0.05668445396520514,0.15981755093651673,0.16529450279754543,0.18225692224431345,0.5214479595062739,0.11949560167712131,0.1760074745733058,0.7260727614458243,0.0027127472519655753,0.7099179190974375,0.17303724155181446,0.03480101832650099,0.4089007357019745,0.35269040877777585,0.6224452072880908,0.48025477707006353,0.49583537482861756,0.5643136013506383,0.5333480322059305,0.6027273752035183
3,0.42142443543717434,0.5202106810504604,0.53508494249235,0.5784367765545662,0.5715090724863577,0.8179133137059665,0.05091655275087468,0.430741824448915,0.08500443776882638,0.8830768579794489,0.029559910039256617,0.19398963567419344,0.1974165343562312,0.19757790771870798,0.513319671446322,0.11904620410467973,0.26918967193737936,0.568487524442356,0.005605855398274127,0.7213436891077638,0.2649893232603044,0.06774860733091807,0.5009414428308967,0.3509532706165923,0.6213361499867954,0.49137232194557035,0.4766046055983194,0.5394112060778727,0.5635541836766547,0.5761298320943129
4,0.4522292993630574,0.5265801078018968,0.5622032288698955,0.5555065593797099,0.600473346126467,0.999789920785928,0.0530203160820667,0.49790151906208435,0.07964907489588312,0.7300381440068239,2.2225747517822803e-16,0.1698908601683374,0.18463757912681192,0.20178907115041494,0.5053731854053082,0.11867170984419326,0.33298499704074624,0.38433654997783473,2.6834464087482687e-06,0.7079059872579603,0.32768290076321466,1.8262918942529736e-05,0.46759065720725473,0.349795789962203,0.6199102191708477,0.42142443543717434,0.5202106810504604,0.53508494249235,0.5784367765545662,0.5715090724863577
5,0.5078170237405907,0.5235178834021678,0.5771868734831698,0.5374269650687655,0.6164769525735313,0.999892960286447,0.05580300737687062,0.6068808058823262,0.0746787738103366,0.7334504136392311,3.03326633590866e-16,0.18029017271543896,0.19737166796269046,0.21463499213066226,0.4975202739328656,0.11822233457104073,0.3516012008491694,0.35172824812325126,0.0,0.7114963050559404,0.34608739512325215,0.0,0.43372002332383597,0.34674708497393836,0.6185371006073409,0.4522292993630574,0.5265801078018968,0.5622032288698955,0.5555065593797099,0.600473346126467
6,0.40787492762015043,0.5265801078018968,0.47789384826421866,0.5099768493161733,0.14549757692366158,0.9920240568471795,0.058004195348580236,0.6677906959069321,0.07269406704444596,0.8081254774708644,0.05086499568952657,0.16567840438739992,0.18423828918990373,0.21176518584577372,0.48979836685641753,0.11781039980422123,0.21179169368216932,0.5718152177046912,0.0003998951515995665,0.7487612832644005,0.20829336562877693,0.00541518532195177,0.41503406578836993,0.3426179424176305,0.61711116979139,0.5078170237405907,0.5235178834021678,0.5771868734831698,0.5374269650687655,0.6164769525735313
7,0.3906195715112913,0.5246202841860703,0.6311068903661496,0.5101973321736237,0.4130508283696512,0.9789802938590896,0.06078993116340177,0.5304848143841603,0.07860107871919164,0.896479350205068,0.0023835936324717857,0.23820936399745338,0.23997922727910273,0.21509555078033615,0.48224873724461664,0.11739844273811267,0.3498734278513809,0.3592432913448451,3.18738975231742e-05,0.6957511301408824,0.3444164922884956,0.0003909923920499293,0.41819374206867804,0.33884833426427086,0.6160549247425403,0.40787492762015043,0.5265801078018968,0.47789384826421866,0.5099768493161733,0.14549757692366158
8,0.5024898668210771,0.6829985301400541,0.7013822939748867,0.5781060522683903,0.4834892370275044,0.9433871861033418,0.06347519781768739,0.5368358559997212,0.07915750665665323,0.8414932875510213,0.0029294123608702514,0.1914693762626558,0.20633194799607607,0.22052727431510627,0.47494382183936856,0.11698650797129316,0.2684206460388577,0.6071392805019852,0.0016799564559520977,0.7085888748067868,0.2643658673438223,0.021473688754379692,0.41659969857594725,0.33497416763658433,0.614259308159493,0.3906195715112913,0.5246202841860703,0.6311068903661496,0.5101973321736237,0.4130508283696512
9,0.4968152866242039,0.5401763841366936,0.652105096549541,0.5601366993861713,0.6685450242534164,0.9871762265934396,0.06557896114887941,0.5625073514863813,0.07781934867208302,0.7664385754919956,0.00057836955612513,0.18223057912141716,0.19998817539908553,0.22333333545817138,0.46755335254286046,0.11653711039885153,0.2601319180977854,0.6504159609127345,0.0002861442576136841,0.7015997027733255,0.25615682007000196,0.00393754000063551,0.39542087077458415,0.3309624240689938,0.6132030631106417,0.5024898668210771,0.6829985301400541,0.7013822939748867,0.5781060522683903,0.4834892370275044
