,MT00007,MT00008,MT00004,MT00003,MT00005,evaporation_from_the_top_of_canopy,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_reservoir_content,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_4,sub_surface_runoff,surface_net_solar_radiation,surface_net_thermal_radiation,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_4,MT00007-1,MT00008-1,MT00004-1,MT00003-1,MT00005-1
2015-07-25,80.8125,85.68749999999999,65.425,80.8125,42.737500000000004,0.0,0.1318296194076538,7.185393333435059,299.0074768066406,-0.003685095347464,-2.125036687171704e-20,312.57666015625,313.4620361328125,304.965087890625,296.37066650390625,3.804743749924455e-05,13749715.5,-3549144.125,0.0,-4816162.5,15837944.118164062,0.0,0.0794944763183593,0.1791591048240661,0.2848586440086365,80.675,88.07499999999999,69.13749999999999,80.675,49.8375
2015-07-26,89.75,87.43749999999999,80.19999999999999,89.75,52.7,-1.5401829500660824e-07,0.1319252252578735,8.111388206481934,298.6005554199219,-0.0038424534723162,-1.843144197287888e-20,311.63946533203125,312.881591796875,304.9427490234375,296.4833984375,3.790691692984183e-05,14035616.875,-3715704.25,0.0,-4778856.375,16168099.520507812,0.0,0.0796117782592773,0.1789550185203552,0.2847785353660583,80.8125,85.68749999999999,65.425,80.8125,42.737500000000004
2015-07-27,89.97499999624999,86.19999999999997,76.32499999999999,80.0625,67.4375,0.0,0.1320112347602844,9.698058128356934,297.81011962890625,-0.0039297653129324,-2.0166165733204652e-20,310.58331298828125,311.905517578125,304.54150390625,296.5902709960937,3.7760288194022e-05,14282907.375,-3972638.78125,0.0,-4929145.375,16454504.91015625,0.0,0.0798683166503906,0.1787633299827575,0.2846869826316833,89.75,87.43749999999999,80.19999999999999,89.75,52.7
2015-07-28,87.23749999874998,83.47499999999998,65.26249999999999,74.1125,54.2875,-1.341628035333997e-07,0.1321048736572265,4.168456077575684,302.61199951171875,-0.0034342743456363,-1.2143069553423075e-20,316.16259765625,316.1033935546875,304.93267822265625,296.6959228515625,3.761976762461927e-05,14197734.625,-4262412.1171875,0.0,-3544151.875,16358759.93371582,8.583068797918258e-07,0.0792675018310546,0.1785439848899841,0.2845916152000427,89.97499999624999,86.19999999999997,76.32499999999999,80.0625,67.4375
2015-07-29,105.73749999749998,87.14999999999998,60.06249999999999,80.8,43.9125,0.0,0.1321909427642822,3.589110374450684,303.3763732910156,-0.0035630497732199,-1.7780919351065502e-20,317.2669677734375,317.025634765625,305.4047241210937,296.798828125,3.747313888879944e-05,14087121.125,-4122093.125,0.0,-3923206.125,16232831.558105469,0.0,0.0789518356323242,0.1783370375633239,0.2845115065574646,87.23749999874998,83.47499999999998,65.26249999999999,74.1125,54.2875
2015-07-30,100.17499999749998,85.14999999999998,63.96249999999999,86.0125,44.5125,-3.109979047621892e-07,0.1322846412658691,1.6578054428100586,306.4938049316406,-0.0032878567581065,5.662149860086174e-08,319.9759521484375,318.9471435546875,305.8847045898437,296.9005126953125,3.732651015297961e-05,14213911.5,-4730728.34375,1.356015388864762e-08,-3389789.75,16379800.078125,1.7225741544280029e-06,0.0785732269287109,0.1781148314476013,0.2844123244285583,105.73749999749998,87.14999999999998,60.06249999999999,80.8,43.9125
2015-07-31,91.18749999624998,85.04999999999997,61.88749999999999,69.9125,49.112500000000004,-4.428744432516396e-06,0.1323668360710144,4.023528099060059,302.907958984375,-0.0037754486547783,-1.1275706057671901e-20,315.22137451171875,315.303466796875,305.79913330078125,297.0028686523437,3.717376961276386e-05,14082233.0,-4482249.5,0.0,-4701334.5,16229828.923828123,0.0,0.0786781311035156,0.1779078841209411,0.2843055129051208,100.17499999749998,85.14999999999998,63.96249999999999,86.0125,44.5125
2015-08-01,122.99999999624998,86.49999999999999,65.9375,72.4125,52.400000000000006,-1.350941261080152e-07,0.1324642896652221,2.700881004333496,304.2097625732422,-0.0034024728811345,-2.3852454127777038e-20,318.2486572265625,317.775390625,305.9398803710937,297.106689453125,3.703936084775705e-05,14017226.375,-4372597.28125,0.0,-3761785.5,16156882.09375,0.0,0.0787363052368164,0.1777037978172302,0.2842101454734802,91.18749999624998,85.04999999999997,61.88749999999999,69.9125,49.112500000000004
2015-08-02,93.99999999624998,81.56249999999999,64.14999999999999,68.7375,57.525,-4.685762178269215e-06,0.1325483918190002,2.5081472396850586,304.4305419921875,-0.0035856825124938,-2.40692950017233e-20,319.26324462890625,318.5013427734375,306.36968994140625,297.20904541015625,3.688662030754131e-05,13770862.75,-4102253.25,0.0,-4037308.75,15874425.984375,0.0,0.0786361694335937,0.17749685049057,0.2841262221336365,122.99999999624998,86.49999999999999,65.9375,72.4125,52.400000000000006
2015-08-03,80.66249999749999,75.79999999999998,64.8125,71.3625,52.5,-3.1045777859617374e-07,0.1326421499252319,5.775176048278809,300.5709228515625,-0.0031578480411553,1.072839950209156e-08,313.28759765625,313.9847412109375,306.2315673828125,297.31256103515625,3.673999157172148e-05,12285663.625,-3703889.875,6.109573291723791e-09,-4162097.125,14162654.5546875,1.1454568209501303e-06,0.0790948867797851,0.1772984862327575,0.2840327620506286,93.99999999624998,81.56249999999999,64.14999999999999,68.7375,57.525
2015-08-04,106.31249999999999,68.49999999999997,71.35,78.7625,49.6875,-4.444272053660825e-05,0.1327396035194397,5.906065940856934,300.7472229003906,-0.0034222570247948,4.5036422307020985e-06,313.5438232421875,314.31591796875,305.8204345703125,297.415771484375,3.660557916873586e-05,12933046.875,-3132330.203125,2.009739716868353e-06,-4235638.0,14914156.9375,0.0003487902358756,0.0828752517700195,0.1771373152732849,0.2839412093162536,80.66249999749999,75.79999999999998,64.8125,71.3625,52.5
2015-08-05,108.08749999749999,57.26249999999999,79.43749999999999,82.98750000000001,46.1625,-8.260965842055157e-06,0.1328350901603698,1.6044607162475586,306.71051025390625,-0.0030418993264902,-1.2793592175219515e-20,319.9619140625,318.9393310546875,306.27447509765625,297.51806640625,3.646505859933313e-05,13538928.875,-3837492.15625,0.0,-3215682.0,15612475.30078125,0.0,0.0806217193603515,0.1769856810569763,0.2838439345359802,106.31249999999999,68.49999999999997,71.35,78.7625,49.6875
2015-08-06,117.36249999875,82.56249999999997,84.64999999999999,95.5125,48.275000000000006,-6.731423241035372e-08,0.1329193115234375,1.487410545349121,306.52394104003906,-0.0038253722304943,-1.6696718212570054e-20,320.25811767578125,319.3857421875,306.91094970703125,297.6197509765625,3.6317087449333485e-05,13512113.375,-4029073.1875,0.0,-3712319.5,15582896.447265623,4.276632239452738e-07,0.0789775848388671,0.1767815947532653,0.2837466597557068,108.08749999749999,57.26249999999999,79.43749999999999,82.98750000000001,46.1625
2015-08-07,133.13749999874997,93.17499999999998,89.35,98.1375,55.60000000000001,-1.3336247661754896e-08,0.1330148577690124,2.6131887435913086,304.2017517089844,-0.0040170449428842,-1.6913559086499374e-20,318.36187744140625,318.173095703125,307.0858154296875,297.722900390625,3.616435054709655e-05,13252848.125,-4031591.40625,0.0,-3900030.5,15288019.859375,0.0,0.0786991119384765,0.1765775084495544,0.283662736415863,117.36249999875,82.56249999999997,84.64999999999999,95.5125,48.275000000000006
2015-08-08,132.18749999874998,93.11249999999998,86.69999999999999,100.425,68.5625,-6.886785740789492e-06,0.1330970525741577,3.034422874450684,303.2740478515625,-0.0046517641458194,-1.0191504919159514e-20,317.5809326171875,317.642578125,307.0472412109375,297.8270263671875,3.602993814411093e-05,13366571.875,-3809579.375,0.0,-4160655.75,15419040.956542969,0.0,0.0790834426879882,0.176388680934906,0.2835521101951599,133.13749999874997,93.17499999999998,89.35,98.1375,55.60000000000001
2015-08-09,130.27499999375,89.7375,85.51249999999999,100.475,60.3125,-2.796071930788457e-05,0.1331945061683654,2.2228384017944336,304.3645935058594,-0.0039724378293612,-2.255140888416721e-20,317.4072265625,316.8184814453125,306.5462646484375,297.9306030273437,3.58833094082911e-05,13265305.125,-3818983.28125,1.1792928376053169e-06,-3343567.5,15303547.49975586,0.0001874562440207,0.0849685668945312,0.1762675642967224,0.2834567427635193,132.18749999874998,93.11249999999998,86.69999999999999,100.425,68.5625
2015-08-10,122.53749999749998,77.87499999999997,77.08749999999999,90.425,59.0875,-1.341628035333997e-07,0.1332901716232299,4.466429710388184,301.4301147460937,-0.0039367166828014,-2.40692950017233e-20,314.99334716796875,315.1510009765625,306.12017822265625,298.0336303710937,3.574278883888837e-05,13135542.875,-3664521.4375,0.0,-4483989.875,15155800.44140625,8.583068833445395e-07,0.0817451477050781,0.1761092543601989,0.2833632826805115,130.27499999375,89.7375,85.51249999999999,100.475,60.3125
2015-08-11,105.26249999874997,77.71249999999998,82.52499999999999,93.87499999999999,63.012499999999996,-6.347234011627734e-05,0.1333723664283752,5.490691184997559,300.4613037109375,-0.0034194873805972,2.672662049008068e-06,309.57537841796875,310.5806884765625,305.5213623046875,298.1361083984375,3.560226826948565e-05,10017345.125,-2866682.40625,2.0995919953747944e-06,-3256084.125,11549754.03125,0.0003840656972897,0.0858354568481445,0.1759909987449646,0.2832831740379333,122.53749999749998,77.87499999999997,77.08749999999999,90.425,59.0875
2015-08-12,114.09999999875,81.98749999999998,77.85,97.2875,71.875,-0.0003845441970042,0.133469820022583,8.867857933044434,297.7198486328125,-0.0045851434479118,2.7417190722189844e-05,303.1734619140625,304.45074462890625,303.6048583984375,298.233642578125,3.546785950447884e-05,9167375.0,-2461762.90625,3.197315254510613e-05,-2982944.78125,10579467.103027344,0.0054757542675361,0.1544370651245117,0.1760300993919372,0.283204972743988,105.26249999874997,77.71249999999998,82.52499999999999,93.87499999999999,63.012499999999996
2015-08-13,114.03749999499999,80.08749999999998,83.875,104.0625,68.0875,-0.0002283061330672,0.1335520148277282,8.854887962341309,297.8173522949219,-0.004070631111972,2.213054358435329e-06,306.207763671875,306.5380859375,302.4930419921875,298.3265380859375,3.533955526791033e-05,12112554.0,-2295156.5546875,6.665500677627279e-06,-2603889.0,13980563.7890625,0.0011483589114504,0.1669864654541015,0.1767377257347107,0.2831229567527771,114.09999999875,81.98749999999998,77.85,97.2875,71.875
2015-08-14,118.44999999999999,84.98749999999998,82.13749999999999,104.575,72.875,-4.234177310991072e-07,0.1336495876312255,4.088164329528809,301.9372253417969,-0.0030638270254712,-1.1492546931609694e-20,310.92200469970703,309.9669189453125,302.9390563964844,298.411376953125,3.520514650290352e-05,13136622.375,-3195963.3828125,0.0,-2565664.25,15164201.5390625,0.0,0.1424884796142578,0.1772689223289489,0.2830314040184021,114.03749999499999,80.08749999999998,83.875,104.0625,68.0875
2015-08-15,125.71249999624999,84.63749999999999,82.86249999999998,98.58749999999999,67.9,-3.258817855567031e-07,0.133731722831726,6.850432395935059,299.2677001953125,-0.00473575189244,-2.211773036746821e-20,309.5137634277344,309.53924560546875,303.3659973144531,298.49029541015625,3.50707340999179e-05,13259560.375,-3490641.4765625,1.2219146583447582e-08,-3537574.5,15306632.176757812,1.438567210243491e-06,0.1209001541137695,0.1774548888206482,0.2829379439353943,118.44999999999999,84.98749999999998,82.13749999999999,104.575,72.875
2015-08-16,107.74999999749998,81.64999999999999,73.38749999999999,89.32499999999999,54.1875,-7.695470230828505e-06,0.1338254809379577,6.210921287536621,299.8142395019531,-0.0024733692989684,1.4662873581980764e-07,305.92041015625,305.93414306640625,302.5065612792969,298.56427001953125,3.493632533491109e-05,7293245.25,-2708388.359375,4.294565201234946e-07,-1584923.5625,8418039.796875,7.076243855408393e-05,0.111572265625,0.177461564540863,0.2828578352928161,125.71249999624999,84.63749999999999,82.86249999999998,98.58749999999999,67.9
2015-08-17,97.41249999499999,70.93749999999997,79.33749999999999,89.7,59.2375,-3.2596290111541752e-09,0.1339209675788879,7.264769554138184,298.81158447265625,-0.004997378156986,1.376828890897741e-07,309.7921142578125,309.820068359375,302.42333984375,298.6334228515625,3.4808024736321386e-05,13351767.0,-3896293.0625,0.0,-3871458.625,15415710.16015625,8.52346317969932e-07,0.1004066467285156,0.1773614287376403,0.2827643752098083,107.74999999749998,81.64999999999999,73.38749999999999,89.32499999999999,54.1875
2015-08-18,99.574999995,72.21249999999999,73.625,82.64999999999999,60.8375,-6.731423241035372e-08,0.1340261101722717,3.0108022689819336,302.7171325683594,-0.0049117213347926,-3.6429198966756417e-20,314.675537109375,313.726318359375,303.0206604003906,298.69879150390625,3.466750416691866e-05,13272083.25,-4307775.375,0.0,-2897207.25,15325869.536132812,4.351138045421976e-07,0.0921630859375,0.1771449446678161,0.2826842665672302,97.41249999499999,70.93749999999997,79.33749999999999,89.7,59.2375
2015-08-19,92.67499999874998,71.23749999999998,72.9375,86.44999999999999,72.9375,-1.6353817855474517e-08,0.1341063976287841,2.7831106185913086,302.7107849121094,-0.0037235411582514,-1.496199445226123e-20,316.273681640625,315.4849853515625,304.253173828125,298.7626953125,3.4533091763933044e-05,12501486.5,-3729714.75,0.0,-3319028.25,14437967.838867188,0.0,0.0875463485717773,0.1768845915794372,0.2825869917869568,99.574999995,72.21249999999999,73.625,82.64999999999999,60.8375
2015-08-20,82.3625,69.76249999999997,74.13749999999999,82.3625,59.9375,0.0,0.1341980695724487,7.671019554138184,298.12603759765625,-0.004435969662154,-1.7780919351065502e-20,310.33172607421875,311.17138671875,304.26318359375,298.8241577148437,3.439868299892623e-05,12926915.0,-3622293.15625,0.0,-5080558.75,14929582.681640623,0.0,0.0863571166992187,0.1766433119773864,0.2824954390525818,92.67499999874998,71.23749999999998,72.9375,86.44999999999999,72.9375
2015-08-21,86.15,72.96249999999998,73.9125,86.15,61.45,-1.448996044928208e-05,0.1342936754226684,5.211668968200684,300.16064453125,-0.0034395303810015,-9.757823171283924e-21,313.556884765625,313.7034912109375,303.974609375,298.88690185546875,3.4264270595940616e-05,12664204.125,-3633868.421875,4.434620564097713e-07,-3498784.0,14627796.01953125,8.35142791402177e-05,0.0856781005859375,0.176388680934906,0.282401978969574,82.3625,69.76249999999997,74.13749999999999,82.3625,59.9375
2015-08-22,86.76250000000002,71.47499999999998,79.57499999999999,86.76250000000002,62.5875,0.0,0.1343873739242553,4.068266868591309,301.20819091796875,-0.0038802424678578,-2.1900889493521948e-20,314.45220947265625,314.1866455078125,303.89324951171875,298.94873046875,3.4129861830933805e-05,13123149.5,-4279168.3125,0.0,-3599109.5,15160597.37487793,0.0,0.0840272903442382,0.1761569380760193,0.2823180556297302,86.15,72.96249999999998,73.9125,86.15,61.45
2015-08-23,89.75,76.06249999999997,76.02499999999999,89.75,62.75,-1.3462846482070745e-07,0.1344923377037048,3.3592214584350586,301.9274597167969,-0.0032008383641368,-2.3201931505963652e-20,314.9682006835937,314.399169921875,303.8465576171875,299.0101318359375,3.40015612323441e-05,13042480.25,-4325372.5,6.109573291723791e-09,-3780871.375,15068525.520507812,8.583068797918258e-07,0.0828886032104492,0.1759127974510193,0.2822245955467224,86.76250000000002,71.47499999999998,79.57499999999999,86.76250000000002,62.5875
2015-08-24,86.61250000000001,64.64999999999998,67.175,86.61250000000001,53.0875,-1.3462846482070745e-07,0.1345727443695068,5.463438987731934,299.64776611328125,-0.004061706160428,-2.276824975808807e-20,312.85992431640625,313.0291748046875,303.9539794921875,299.0704345703125,3.3867148829358484e-05,12996565.25,-4197889.90625,0.0,-4058828.375,15017335.359375,8.52346317969932e-07,0.0821943283081054,0.1756810545921325,0.2821292281150818,89.75,76.06249999999997,76.02499999999999,89.75,62.75
2015-08-25,73.82499999749999,54.84999999999999,62.474999999999994,69.15,48.7875,-2.681579758245789e-07,0.1346817016601562,4.687651634216309,300.48553466796875,-0.0028830532974097,-2.0166165733204652e-20,313.85675048828125,313.8887939453125,304.1822509765625,299.1300048828125,3.373884823076878e-05,12592510.375,-3890450.625,0.0,-3627778.125,14552759.69921875,8.583068833445395e-07,0.0817852020263671,0.1754636168479919,0.282035768032074,86.61250000000001,64.64999999999998,67.175,86.61250000000001,53.0875
2015-08-26,105.51249999625,87.07499999999997,71.6125,89.2375,52.199999999999996,-2.3804094695378808e-08,0.1347618699073791,1.910628318786621,304.12274169921875,-0.0031629368604626,-4.0766006751931717e-20,317.60772705078125,316.8236083984375,304.9090576171875,299.18963623046875,3.361054763217908e-05,12488738.0,-3553507.5,0.0,-3233481.625,14432496.85546875,0.0,0.0809392929077148,0.1752442717552185,0.2819556593894958,73.82499999749999,54.84999999999999,62.474999999999994,69.15,48.7875
2015-08-27,106.98749999874998,62.012499999999974,86.6625,82.83749999999999,53.225,-4.3817543371460494e-08,0.1348670721054077,3.316405296325684,301.9017639160156,-0.0033428559836465,-3.3393433193980466e-20,315.3321533203125,315.1199951171875,305.07794189453125,299.24932861328125,3.347613522919346e-05,12519895.5,-3892990.71875,0.0,-3939193.125,14471192.54296875,0.0,0.080474853515625,0.1750277876853943,0.2818602919578552,105.51249999625,87.07499999999997,71.6125,89.2375,52.199999999999996
2015-08-28,113.07499999749999,75.44999999999997,87.39999999999999,95.51249999999999,56.987500000000004,-2.2424146663979627e-06,0.1349587440490722,4.963652610778809,300.14605712890625,-0.0035847560793627,-2.40692950017233e-20,313.28277587890625,313.611328125,304.8450927734375,299.3125,3.334172646418665e-05,12217486.875,-3424549.0,6.78007694432381e-08,-4134202.875,14124501.958984377,1.2865337112089035e-05,0.080449104309082,0.17481130361557,0.2817668318748474,106.98749999874998,62.012499999999974,86.6625,82.83749999999999,53.225
2015-08-29,119.18749999999999,83.98749999999998,85.26249999999999,97.075,60.95,-1.37599414529177e-07,0.1350542902946472,2.9455251693725586,302.3821716308594,-0.0031373132515,-1.2793592175219515e-20,315.847412109375,315.329833984375,304.52569580078125,299.37286376953125,3.3213425865596946e-05,12714332.75,-4133506.59375,6.109573291723791e-09,-3498697.625,14699912.192382812,8.52346317969932e-07,0.0799922943115234,0.1746196150779724,0.2816714644432068,113.07499999749999,75.44999999999997,87.39999999999999,95.51249999999999,56.987500000000004
2015-08-30,133.31249999874998,90.37499999999999,95.85,107.675,67.9875,-1.251657621992308e-08,0.1351479291915893,3.3583364486694336,301.73199462890625,-0.0038135678914841,-1.192622867947681e-20,315.85845947265625,315.5455322265625,304.80548095703125,299.4349975585937,3.308512526700724e-05,12701470.625,-4159769.15625,0.0,-3422914.625,14685897.212890623,0.0,0.0795516967773437,0.1744155287742614,0.2815741896629333,119.18749999999999,83.98749999999998,85.26249999999999,97.075,60.95
2015-08-31,121.82499999624999,88.61249999999998,89.1875,106.4375,66.25,-1.0710905939959049e-07,0.1352416276931762,2.442870140075684,302.82647705078125,-0.0034415291447658,-4.77049017932009e-20,316.40350341796875,315.9517822265625,305.0761108398437,299.4962158203125,3.295682466841754e-05,12340794.0,-4058251.65625,0.0,-3267801.375,14272208.98828125,7.194327054094174e-07,0.0792741775512695,0.1742114424705505,0.2814826369285583,133.31249999874998,90.37499999999999,95.85,107.675,67.9875
2015-09-01,107.78749999999998,82.28749999999998,86.3,83.6,57.512499999999996,-1.8028927684099474e-07,0.135337233543396,3.8960561752319336,300.9027709960937,-0.0032197030159295,-1.1709387805547488e-20,314.38720703125,314.371337890625,304.8681640625,299.5590209960937,3.282852043184903e-05,12420083.375,-4148471.5625,0.0,-3841056.125,14362554.27734375,2.838579007402587e-07,0.0792350769042968,0.1740197539329528,0.2813853621482849,121.82499999624999,88.61249999999998,89.1875,106.4375,66.25
2015-09-02,95.07499999999999,59.59999999999999,74.86249999999998,78.9625,54.675,-8.018814945387476e-09,0.1354289650917053,7.207213401794434,298.2032470703125,-0.0038581145927309,-2.0166165733204652e-20,311.3507080078125,312.084228515625,304.398681640625,299.6207275390625,3.2700219833259325e-05,12057676.625,-3487483.3125,0.0,-4073120.375,13949993.5703125,2.93259518002742e-07,0.0795602798461914,0.1738614439964294,0.2813052535057068,107.78749999999998,82.28749999999998,86.3,83.6,57.512499999999996
2015-09-03,94.02499999874999,69.3,69.3,80.9875,69.3,-1.6950192360809522e-09,0.1355226635932922,7.676909446716309,298.0418395996094,-0.0036643836065195,-2.125036687171704e-20,311.294921875,312.156494140625,304.1441650390625,299.6815185546875,3.2578031039065536e-05,12346825.25,-3751665.796875,0.0,-3666120.75,14281486.64453125,0.0,0.0796346664428711,0.1737002730369568,0.281211793422699,95.07499999999999,59.59999999999999,74.86249999999998,78.9625,54.675
2015-09-04,117.14999999874999,72.89999999999999,72.89999999999999,84.1375,44.56250000000001,-5.448146378483898e-09,0.1356143355369568,3.152586936950684,302.3096618652344,-0.002797037595883,-3.3393433193980466e-20,315.8446044921875,315.3939208984375,304.42193603515625,299.7393798828125,3.244973044047583e-05,12205828.25,-3528781.25,0.0,-3232355.625,14120247.373046877,0.0,0.0793333053588867,0.1735391020774841,0.281129777431488,94.02499999874999,69.3,69.3,80.9875,69.3
2015-09-05,100.41249999499999,78.28749999999998,78.28749999999998,79.78750000000001,53.2875,-1.921084162859188e-07,0.1357098817825317,4.897673606872559,300.394775390625,-0.0037268454907462,-9.866245223841115e-21,314.04052734375,314.2811279296875,305.03472900390625,299.79742431640625,3.232753800830324e-05,12427929.125,-4189350.375,0.0,-3500213.0,14378926.756835938,0.0,0.0792160034179687,0.1733655333518982,0.2810363173484802,117.14999999874999,72.89999999999999,72.89999999999999,84.1375,44.56250000000001
2015-09-06,101.68749999625,67.82499999999999,67.82499999999999,78.53750000000001,45.7125,-6.531536200782284e-06,0.1358035802841186,1.7938222885131836,304.49522399902344,-0.0024987192591652,-1.496199445226123e-20,317.69305419921875,316.8677978515625,305.2457275390625,299.85650634765625,3.219923740971353e-05,12142619.125,-4005179.625,0.0,-2872961.875,14050403.336914062,0.0,0.0789461135864257,0.1732043623924255,0.2809428572654724,100.41249999499999,78.28749999999998,78.28749999999998,79.78750000000001,53.2875
2015-09-07,96.07499999749999,60.924999999999976,76.425,79.875,49.775,0.0,0.1359086632728576,5.242186546325684,300.4136047363281,-0.0031672992336098,-3.85976012437473e-20,308.8018798828125,309.8587646484375,304.8211669921875,299.9154663085937,3.2077044977540936e-05,10284088.875,-3232084.0625,0.0,-3915070.125,11898862.578125,0.0,0.0793485641479492,0.1730584502220153,0.2808627486228943,101.68749999625,67.82499999999999,67.82499999999999,78.53750000000001,45.7125
2015-09-08,102.92499999999998,68.81249999999997,71.4875,78.6875,61.975,-7.935655048640911e-07,0.1359890103340149,2.390395164489746,303.03173828125,-0.0030775878112763,-3.2959751446071004e-20,315.085205078125,314.5439453125,304.44140625,299.972900390625,3.195485254536834e-05,11301485.0,-3537068.8671875,0.0,-2741966.375,13083433.640625,4.261732051702438e-07,0.0802850723266601,0.1729249358177185,0.2807673811912536,96.07499999749999,60.924999999999976,76.425,79.875,49.775
2015-09-09,90.56249999374998,73.29999999999998,72.27499999999999,77.08749999999999,54.587500000000006,-0.000496543769259,0.1360960006713867,4.014998435974121,300.6217346191406,-0.0025392212264705,0.0001691914949333,299.6546630859375,301.328369140625,303.0985717773437,300.0302124023437,3.183742950341184e-05,3274201.59375,-1293391.65625,9.101377145270816e-05,-896668.375,3789196.740234375,0.0152201410382986,0.2845230102539062,0.1732720732688903,0.2806891798973083,102.92499999999998,68.81249999999997,71.4875,78.6875,61.975
2015-09-10,103.99999999624998,80.31249999999999,76.71249999999999,87.0625,63.962500000000006,-6.553893854288617e-07,0.1361762285232544,7.420714378356934,297.4452819824219,-0.0062178205116651,-3.7730240979169536e-20,302.18889236450195,302.4781951904297,300.755126953125,300.08135986328125,3.172134887563516e-05,11788077.0,-3027655.21875,1.8328719875171373e-08,-2298895.0,13646114.888671877,2.871173933272076e-06,0.2904241681098938,0.2118176817893982,0.280610978603363,90.56249999374998,73.29999999999998,72.27499999999999,77.08749999999999,54.587500000000006
2015-09-11,116.13749999874997,82.42499999999998,85.88749999999999,88.225,70.5875,-1.2116573522291674e-08,0.1362698674201965,5.835188865661621,298.17437744140625,-0.0042012397898361,5.662149860086174e-08,304.99269104003906,304.33990478515625,300.10205841064453,300.125244140625,3.160526824785848e-05,12188809.5,-3763955.921875,0.0,-845519.625,14110369.8046875,4.261732051702438e-07,0.2427644729614257,0.2141522765159607,0.2805327773094177,103.99999999624998,80.31249999999999,76.71249999999999,87.0625,63.962500000000006
2015-09-12,124.38749999999999,90.56249999999999,91.1,95.39999999999999,68.60000000000001,-1.341628035333997e-07,0.1363787651062011,4.725188255310059,298.99053955078125,-0.0035932284081354,-3.426079345852118e-20,306.38024139404297,305.0584259033203,299.7948608398437,300.16278076171875,3.1489183982102986e-05,11926783.5,-3408072.90625,0.0,-1606153.125,13809619.594726562,0.0,0.2103462219238281,0.2140435576438903,0.2804526686668396,116.13749999874997,82.42499999999998,85.88749999999999,88.225,70.5875
2015-09-13,99.57499999874999,74.92499999999998,81.0625,79.875,77.125,-4.321361046777383e-09,0.1364591717720031,5.245665550231934,298.529052734375,-0.0036071232752874,-2.1467207745650596e-20,306.3730192184448,305.4169006347656,300.3340148925781,300.1903076171875,3.136699154993039e-05,11852842.5,-3461696.03125,0.0,-2036501.0,13725418.939453123,0.0,0.1831836700439453,0.2132033705711364,0.2803592085838318,124.38749999999999,90.56249999999999,91.1,95.39999999999999,68.60000000000001
2015-09-14,97.72499999499998,73.98749999999998,81.39999999999999,77.0875,67.0375,-1.537018192721007e-07,0.1365642547607422,6.738707542419434,297.51806640625,-0.0038149678148329,-8.586889560608324e-20,306.3605098724365,305.8456115722656,300.6948699951172,300.21441650390625,3.125091092215371e-05,11681690.875,-3289533.225585937,6.109573291723791e-09,-2029535.75,13528694.66015625,8.52346317969932e-07,0.1601753234863281,0.2119101881980896,0.2802790999412536,99.57499999874999,74.92499999999998,81.0625,79.875,77.125
2015-09-15,97.01249999499998,63.44999999999999,80.84999999999998,74.325,56.6,-1.3708717006011284e-07,0.1366444826126098,6.826109886169434,297.60858154296875,-0.0030775076011195,-2.341877237990145e-20,306.99903106689453,306.68170166015625,301.0504913330078,300.2340087890625,3.1134830294377025e-05,11640232.0,-3307855.0721435547,6.109573291723791e-09,-2206627.5,13482174.131835938,8.583068797918258e-07,0.142740249633789,0.2103785872459411,0.2802008986473083,97.72499999499998,73.98749999999998,81.39999999999999,77.0875,67.0375
2015-09-16,89.36249999875,71.46249999999999,66.07499999999999,76.625,52.275000000000006,-6.731423241035372e-08,0.1364126801490783,5.718932151794434,298.522216796875,-0.0029863398522138,-2.2985090632042803e-20,308.2934265136719,307.8428955078125,301.4952545166016,300.25250244140625,3.102485783301745e-05,11552245.875,-3447002.7265625,0.0,-2201746.25,13376770.131835938,4.261732051702438e-07,0.1290349960327148,0.2086619734764099,0.2801074385643005,97.01249999499998,63.44999999999999,80.84999999999998,74.325,56.6
2015-09-17,80.92499999624998,61.76249999999999,65.2875,72.325,79.51250000000002,-6.7520277298172005e-06,0.1361827254295349,5.143736839294434,299.1522216796875,-0.0025986754335463,-4.510281453710702e-20,309.2408447265625,308.7181396484375,301.7839050292969,300.26861572265625,3.090877356726196e-05,11639094.0,-3677574.8828125,0.0,-2326474.25,13473742.1171875,0.0,0.1190519332885742,0.2069081664085388,0.280031144618988,89.36249999875,71.46249999999999,66.07499999999999,76.625,52.275000000000006
2015-09-18,71.34999999624999,80.72499999999998,75.9375,64.86250000000001,56.7125,-1.0480955097591504e-05,0.1359528303146362,4.008879661560059,300.3479919433594,-0.0024045475583989,-2.3852454127777038e-20,310.4993591308594,309.645751953125,301.9903869628906,300.28570556640625,3.079269293948528e-05,11587316.5,-3710074.21875,1.356015388864762e-08,-2371328.375,13410023.249023438,1.7195939676639682e-06,0.1108551025390625,0.2050599455833435,0.2799491286277771,80.92499999624998,61.76249999999999,65.2875,72.325,79.51250000000002
